conversation_id,system,failed_over,latency_ms,queue_wait_ms,preserved,expected_fact,reasoning,provider,turn_count,concurrency
conv-120,baseline,True,1336.71,69049.68470000634,False,Cephlonyl,"The assistant did not recall the specific word 'Cephlonyl' that was mentioned earlier in the conversation. Instead, it expressed uncertainty and offered to help brainstorm, indicating it did not preserve the expected fact.",openai,9,100
conv-119,baseline,True,1914.89,69841.708699998,False,1989-08-14,"The assistant failed to recall the specific date '1989-08-14' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,11,100
conv-122,baseline,True,1768.35,69372.57379999783,False,cyberpunk,"The assistant failed to recall the specific fact 'cyberpunk' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,9,100
conv-121,baseline,True,1553.88,70214.42329999938,False,Moxilis,"The assistant failed to recall the specific fact 'Moxilis' as the name of the alien species. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,11,100
conv-123,baseline,True,1498.76,70322.66720000411,False,Orvaneyl,"The assistant failed to recall the specific fact 'Orvaneyl' as the codename for the new protocol. Instead, it stated that it doesn't have access to previous conversations and did not provide the expected fact.",openai,7,100
conv-126,baseline,True,1423.67,69758.20919999764,False,cyberpunk,"The assistant failed to recall the specific fact 'cyberpunk' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,7,100
conv-124,baseline,True,1119.87,69841.78869999823,False,Trevianum,"The assistant failed to recall the specific fact 'Trevianum' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,7,100
conv-128,baseline,True,1441.22,69832.49470000071,False,884-9540,The assistant explicitly states that it does not have access to previous messages and therefore cannot recall the specific flight number 884-9540 mentioned earlier. This indicates that the expected fact was not preserved in the response.,openai,7,100
conv-127,baseline,True,1375.19,70806.2042000008,False,28 December 2025,"The assistant failed to recall the specific date '28 December 2025' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-125,baseline,True,1343.2,70647.90229999497,False,Thais Nyström,"The assistant failed to recall the specific fact 'Thais Nyström' as the new CEO of HelixCorp, which was provided earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates that the expected fact was not preserved.",openai,11,100
conv-130,baseline,True,1150.26,69837.16009999842,False,Syndexan,"The assistant failed to recall the specific fact 'Syndexan' as the name of the fictional drug from the screenplay. Instead, it stated that it doesn't have access to the screenplay details and did not provide the expected fact.",openai,11,100
conv-129,baseline,True,1174.18,71082.78289999906,False,550-2269,"The assistant did not recall or provide the expected employee ID '550-2269'. Instead, it stated that it doesn't have access to personal data and suggested checking with HR or official documents. This indicates that the specific fact was not preserved in the response.",openai,7,100
conv-134,baseline,True,1166.71,69339.0552999967,False,Elixir,"The assistant failed to recall the specific fact that the user's favorite programming language is Elixir. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,7,100
conv-133,baseline,True,1224.35,70567.18349999978,False,Idris Mensah,"The assistant failed to recall the specific fact 'Idris Mensah' as the new CEO of HelixCorp. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,9,100
conv-131,baseline,True,1456.41,70591.08500000616,False,2571,"The assistant explicitly states that it does not have access to previous conversations or specific data shared, and thus does not recall the expected fact '2571'. It asks the user to provide the information again, indicating it cannot retrieve or remember the fact from earlier in the conversation.",openai,11,100
conv-135,baseline,True,1396.81,70293.18780000013,False,Cephlonil,"The assistant failed to recall the specific fact 'Cephlonil' as the name of the magical mineral. Instead, it stated that it doesn't have access to previous conversations and asked for more context, which indicates that the expected fact was not preserved.",openai,11,100
conv-137,baseline,True,1262.92,70545.961200006,False,Thais Osei,"The assistant failed to recall the specific fact 'Thais Osei' as the name of the user's childhood best friend. Instead, it provided a generic response about not having access to personal information, which indicates that the expected fact was not preserved.",openai,9,100
conv-136,baseline,True,1799.7,69283.71899999505,False,Blivionite,"The assistant failed to recall the specific fact 'Blivionite' as the name of the fictional drug from the screenplay. Instead, it stated that it doesn't have access to the screenplay and offered to help brainstorm, which indicates it did not preserve the expected fact.",openai,7,100
conv-139,baseline,True,1538.41,70533.22379999838,False,16 July 1968,"The assistant failed to recall the specific lease renewal date of 16 July 1968 mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,9,100
conv-138,baseline,True,1256.79,69823.61569999867,False,coastal,"The assistant failed to recall the specific fact 'coastal' from earlier in the conversation. Instead, it stated that it doesn't have access to previous statements, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-140,baseline,True,1454.94,69588.07380000106,False,Lapce,"The assistant explicitly states that it cannot recall the text editor mentioned earlier, which means it did not successfully incorporate the Expected Fact 'Lapce' into its response. Instead, it asks the user to provide the information again.",openai,11,100
conv-132,baseline,True,1291.18,69284.53630000167,False,"December 5, 1992","The assistant failed to recall the specific date 'December 5, 1992' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,7,100
conv-142,baseline,True,1421.94,69768.5843000001,False,"July 19, 1968","The assistant failed to recall the specific date 'July 19, 1968' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-144,baseline,True,1167.13,69837.30800000357,False,LQM5K8,"The assistant failed to recall the specific fact 'LQM5K8' from earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations and asked the user to provide the information again. This indicates that the expected fact was not preserved in the response.",openai,7,100
conv-146,baseline,True,1296.48,69482.70540000247,False,18 December 1971,"The assistant failed to recall the specific date '18 December 1971' that was mentioned earlier in the conversation. Instead, it stated that it doesn't have any information about the warranty details and asked for additional information to calculate the expiration date. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-148,baseline,True,1431.75,69420.66410000162,False,Vesper Murakami,"The assistant did not recall the expected fact 'Vesper Murakami' as the landlord's name. Instead, it stated that it doesn't have access to personal information and suggested checking the lease agreement. This indicates that the assistant did not preserve the specific fact from earlier in the conversation.",openai,11,100
conv-141,baseline,True,1082.43,70464.14690000023,False,zone-2 cycling,"The assistant failed to recall the specific fact 'zone-2 cycling' as the user's favorite workout. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-145,baseline,True,1489.61,70290.3443000001,False,Calla Okonkwo,"The assistant failed to recall the specific fact 'Calla Okonkwo' as the new CEO of HelixCorp, which was provided earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-147,baseline,True,1642.95,70383.43959999604,False,"November 2, 1968","The assistant failed to recall the specific date 'November 2, 1968' that was mentioned earlier in the conversation. Instead, it stated that it doesn't have any information about the warranty details, which indicates that the expected fact was not preserved in the response.",openai,9,100
conv-150,baseline,True,1046.89,69857.85070000346,False,Emacs (Doom),"The assistant failed to recall the specific fact that the user always uses Emacs (Doom). Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-143,baseline,True,1369.56,70279.26030000445,False,Torquexol,"The assistant failed to recall the specific fact 'Torquexol' as the name of the magical mineral. Instead, it stated that it doesn't have access to previous conversations and asked for more context, which indicates it did not preserve the expected fact.",openai,7,100
conv-149,baseline,True,1229.15,70746.81619999968,False,YUHZ1G,"The assistant failed to recall the specific tracking ID 'YUHZ1G' that was shared earlier in the conversation. Instead, it stated that it doesn't have access to previous interactions, which means it did not preserve the expected fact.",openai,7,100
conv-001,treatment,True,3293.95,890.8109999967974,True,Thai,Exact substring match for the fact 'Thai' found.,openai,11,100
conv-009,treatment,True,3505.77,887.7134000028786,True,Cassiel Murakami,Exact substring match for the fact 'Cassiel Murakami' found.,openai,9,100
conv-007,treatment,True,1108.71,4181.221100000103,True,Yuna Delacroix,Exact substring match for the fact 'Yuna Delacroix' found.,openai,7,100
conv-004,treatment,True,985.34,4396.85879999815,True,Zeltrixite,Exact substring match for the fact 'Zeltrixite' found.,openai,7,100
conv-003,treatment,True,832.43,5384.67780000285,True,Moxilar,Exact substring match for the fact 'Moxilar' found.,openai,9,100
conv-012,treatment,True,1086.63,5288.591900001634,True,Evren Vasquez,Exact substring match for the fact 'Evren Vasquez' found.,openai,7,100
conv-005,treatment,True,903.47,6220.580300000817,True,Yuna Kowalski,Exact substring match for the fact 'Yuna Kowalski' found.,openai,7,100
conv-002,treatment,True,821.98,6382.944899997423,True,chartreuse,Exact substring match for the fact 'chartreuse' found.,openai,7,100
conv-011,treatment,True,953.61,7320.329200000314,True,Mirren Whitmore,Exact substring match for the fact 'Mirren Whitmore' found.,openai,9,100
conv-006,treatment,True,1137.61,7149.266099999063,True,100.22,Exact substring match for the fact '100.22' found.,openai,11,100
conv-016,treatment,True,897.65,8286.567000001809,True,"May 3, 1994","Exact substring match for the fact 'May 3, 1994' found.",openai,9,100
conv-018,treatment,True,977.62,8272.836900001153,True,Gothic horror,Exact substring match for the fact 'Gothic horror' found.,openai,9,100
conv-020,treatment,True,970.3,9250.026700000442,True,Cassiel Achterberg,Exact substring match for the fact 'Cassiel Achterberg' found.,openai,11,100
conv-010,treatment,True,1225.3,9187.142099994224,True,Ethiopian,Exact substring match for the fact 'Ethiopian' found.,openai,9,100
conv-015,treatment,True,996.38,10226.149799997575,True,Anouk Okonkwo,Exact substring match for the fact 'Anouk Okonkwo' found.,openai,7,100
conv-017,treatment,True,1361.83,10412.152499995327,True,WNNHJ7,Exact substring match for the fact 'WNNHJ7' found.,openai,7,100
conv-008,treatment,True,1016.77,11229.249300000625,True,Quorbol,Exact substring match for the fact 'Quorbol' found.,openai,9,100
conv-021,treatment,True,1075.37,11781.251700004326,True,Nexiumium,Exact substring match for the fact 'Nexiumium' found.,openai,9,100
conv-019,treatment,True,988.0,12243.557999999495,True,Lapce,Exact substring match for the fact 'Lapce' found.,openai,11,100
conv-013,treatment,True,877.38,12856.071600004629,True,Alaric Osei,Exact substring match for the fact 'Alaric Osei' found.,openai,11,100
conv-014,treatment,True,949.93,13232.704299999335,True,442.84,Exact substring match for the fact '442.84' found.,openai,11,100
conv-024,treatment,True,2716.15,13731.502299997572,True,pour-over Ethiopian Yirgacheffe,Exact substring match for the fact 'pour-over Ethiopian Yirgacheffe' found.,openai,7,100
conv-028,treatment,True,1242.75,15399.582900002657,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,7,100
conv-025,treatment,True,918.87,16446.204000001188,True,solarpunk,Exact substring match for the fact 'solarpunk' found.,openai,11,100
conv-026,treatment,True,1602.77,17370.14419999965,True,214.79,Exact substring match for the fact '214.79' found.,openai,7,100
conv-029,treatment,True,975.91,18975.494899999034,True,"January 28, 1979","Exact substring match for the fact 'January 28, 1979' found.",openai,9,100
conv-022,treatment,True,1044.29,18987.37179999971,True,"June 13, 1999","Exact substring match for the fact 'June 13, 1999' found.",openai,11,100
conv-031,treatment,True,891.07,19945.093599997235,True,Caelum Kimathi,Exact substring match for the fact 'Caelum Kimathi' found.,openai,11,100
conv-037,treatment,True,1062.84,21141.364000001482,True,rowing intervals,Exact substring match for the fact 'rowing intervals' found.,openai,11,100
conv-034,treatment,True,1387.13,20839.08059999801,True,AZZ81S,Exact substring match for the fact 'AZZ81S' found.,openai,11,100
conv-033,treatment,True,882.92,22211.799600005193,True,11 November 1979,Exact substring match for the fact '11 November 1979' found.,openai,9,100
conv-027,treatment,True,950.74,22239.403399995575,True,Gitflow with squash merges,Exact substring match for the fact 'Gitflow with squash merges' found.,openai,9,100
conv-036,treatment,True,915.93,23180.35959999827,True,Isadora Fontaine,Exact substring match for the fact 'Isadora Fontaine' found.,openai,9,100
conv-040,treatment,True,870.88,24105.76639999857,True,96,Exact substring match for the fact '96' found.,openai,7,100
conv-038,treatment,True,1139.12,24103.02380000194,True,17,Exact substring match for the fact '17' found.,openai,9,100
conv-035,treatment,True,898.06,24981.331700000268,True,"November 17, 1990","Exact substring match for the fact 'November 17, 1990' found.",openai,9,100
conv-041,treatment,True,1708.84,25880.508400004383,True,383.15,Exact substring match for the fact '383.15' found.,openai,9,100
conv-044,treatment,True,1608.96,26874.64970000067,True,9XPSEI,Exact substring match for the fact '9XPSEI' found.,openai,9,100
conv-042,treatment,True,1642.5,27589.85620000196,True,83.40,Exact substring match for the fact '83.40' found.,openai,11,100
conv-046,treatment,True,1895.12,28487.000499998565,True,Haskell,Exact substring match for the fact 'Haskell' found.,openai,7,100
conv-049,treatment,True,1410.62,29233.02200000273,True,coastal,Exact substring match for the fact 'coastal' found.,openai,11,100
conv-051,treatment,True,1379.32,30641.081200003107,True,"August 26, 2017","Exact substring match for the fact 'August 26, 2017' found.",openai,9,100
conv-048,treatment,True,1806.61,30380.39269999681,True,Tova Kowalski,Exact substring match for the fact 'Tova Kowalski' found.,openai,11,100
conv-053,treatment,True,967.6,32023.11969999932,True,919-2790,Exact substring match for the fact '919-2790' found.,openai,9,100
conv-052,treatment,True,1438.69,32198.709799998094,True,MO5BXX,Exact substring match for the fact 'MO5BXX' found.,openai,7,100
conv-045,treatment,True,1453.61,32997.39779999484,True,Phalixar,Exact substring match for the fact 'Phalixar' found.,openai,11,100
conv-054,treatment,True,1360.92,33629.180100003476,True,8886,Exact substring match for the fact '8886' found.,openai,9,100
conv-056,treatment,True,1503.49,34443.637600004025,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,openai,11,100
conv-057,treatment,True,1676.59,34990.01470000352,True,"January 21, 1966","Exact substring match for the fact 'January 21, 1966' found.",openai,11,100
conv-058,treatment,True,1090.83,35953.058300002434,True,Stellan Taniguchi,Exact substring match for the fact 'Stellan Taniguchi' found.,openai,7,100
conv-061,treatment,True,1013.51,37039.97980000417,True,"May 14, 2027","Exact substring match for the fact 'May 14, 2027' found.",openai,9,100
conv-055,treatment,True,1733.1,36669.00919999663,True,Stellan Petrov,Exact substring match for the fact 'Stellan Petrov' found.,openai,11,100
conv-050,treatment,True,887.5,38061.93649999914,True,Phalixil,Exact substring match for the fact 'Phalixil' found.,openai,9,100
conv-064,treatment,True,1518.69,38396.89209999493,True,Gleam,Exact substring match for the fact 'Gleam' found.,openai,9,100
conv-060,treatment,True,1411.17,38946.87279999866,True,52,Exact substring match for the fact '52' found.,openai,7,100
conv-065,treatment,True,1243.9,39919.0219000024,True,1222,Exact substring match for the fact '1222' found.,openai,7,100
conv-066,treatment,True,901.76,41433.870699999454,True,Plexaros,Exact substring match for the fact 'Plexaros' found.,openai,9,100
conv-063,treatment,True,1820.72,41166.741199998505,True,Zeltrixil,Exact substring match for the fact 'Zeltrixil' found.,openai,9,100
conv-067,treatment,True,1644.52,42361.99360000484,True,Phalixus,Exact substring match for the fact 'Phalixus' found.,openai,11,100
conv-069,treatment,True,1686.57,42984.18369999657,True,Bastian Mbeki,Exact substring match for the fact 'Bastian Mbeki' found.,openai,9,100
conv-071,treatment,True,1179.07,44672.38069999999,True,568-6180,Exact substring match for the fact '568-6180' found.,openai,7,100
conv-070,treatment,True,1322.21,45503.66599999533,True,cold-brew concentrate,Exact substring match for the fact 'cold-brew concentrate' found.,openai,7,100
conv-072,treatment,True,1620.52,45853.264900001195,True,"August 20, 1977","Exact substring match for the fact 'August 20, 1977' found.",openai,7,100
conv-073,treatment,True,918.29,46827.203800000985,True,133.34,Exact substring match for the fact '133.34' found.,openai,9,100
conv-074,treatment,True,1498.64,47472.91129999737,True,Plexarix,Exact substring match for the fact 'Plexarix' found.,openai,9,100
conv-047,treatment,True,1871.11,47762.97499999787,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,openai,11,100
conv-059,treatment,True,1537.91,48984.31859999892,True,Cephlonium,Exact substring match for the fact 'Cephlonium' found.,openai,7,100
conv-075,treatment,True,1819.93,49617.76360000442,True,Torquexar,Exact substring match for the fact 'Torquexar' found.,openai,9,100
conv-079,treatment,True,785.2,51437.10100000161,True,Nexiumine,Exact substring match for the fact 'Nexiumine' found.,openai,7,100
conv-076,treatment,True,1839.7,50514.14830000112,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,openai,7,100
conv-077,treatment,True,2440.93,52365.81649999855,True,4433,Exact substring match for the fact '4433' found.,openai,9,100
conv-080,treatment,True,1680.12,53231.26599999976,True,Syndexium,Exact substring match for the fact 'Syndexium' found.,openai,9,100
conv-083,treatment,True,1552.78,54795.805599997024,True,Isadora Mbeki,Exact substring match for the fact 'Isadora Mbeki' found.,openai,9,100
conv-085,treatment,True,1078.86,55949.408499998375,True,18 October 1983,Exact substring match for the fact '18 October 1983' found.,openai,11,100
conv-032,treatment,True,1119.66,20022.16169999549,True,1979-11-24,"The assistant correctly recalled the date 'November 24, 1979' as the date the historical event occurred, which matches the Expected Fact '1979-11-24'. The format is slightly different, but the information is accurate.",openai,11,100
conv-088,treatment,True,944.13,57029.64049999341,True,Orvaneis,Exact substring match for the fact 'Orvaneis' found.,openai,9,100
conv-089,treatment,True,1168.33,57709.7925000057,True,Plexarol,Exact substring match for the fact 'Plexarol' found.,openai,9,100
conv-090,treatment,True,1535.83,57973.97729999719,True,Elara Petrov,Exact substring match for the fact 'Elara Petrov' found.,openai,11,100
conv-030,treatment,True,2329.83,16653.187400001698,True,3 October 2014,"The assistant correctly recalls and incorporates the expected fact that the passport expires on October 3, 2014. The response is accurate and directly answers the probe question by providing the specific expiration date mentioned earlier in the conversation.",openai,11,100
conv-082,treatment,True,920.84,58884.017299997824,True,Orla Kimathi,Exact substring match for the fact 'Orla Kimathi' found.,openai,9,100
conv-086,treatment,True,905.03,59514.71019999907,True,Gorlixix,Exact substring match for the fact 'Gorlixix' found.,openai,11,100
conv-081,treatment,True,978.63,60427.38109999989,True,145-1058,Exact substring match for the fact '145-1058' found.,openai,9,100
conv-091,treatment,True,1797.87,59799.60939999943,True,28 November 1996,Exact substring match for the fact '28 November 1996' found.,openai,9,100
conv-093,treatment,True,1185.7,61597.84359999503,True,Plexarine,Exact substring match for the fact 'Plexarine' found.,openai,7,100
conv-092,treatment,True,1437.49,61397.089100002886,True,Amara Castellano,Exact substring match for the fact 'Amara Castellano' found.,openai,7,100
conv-095,treatment,True,1001.7,62836.33179999814,True,487,Exact substring match for the fact '487' found.,openai,9,100
conv-094,treatment,True,1225.21,62787.83430000164,True,Vietnamese egg coffee,Exact substring match for the fact 'Vietnamese egg coffee' found.,openai,7,100
conv-097,treatment,True,982.65,63836.422499994944,True,Zephyr Volkov,Exact substring match for the fact 'Zephyr Volkov' found.,openai,9,100
conv-096,treatment,True,1190.99,64010.55990000447,True,Nexiumax,Exact substring match for the fact 'Nexiumax' found.,openai,11,100
conv-099,treatment,True,1159.85,64829.99090000158,True,"March 19, 1998","Exact substring match for the fact 'March 19, 1998' found.",openai,7,100
conv-100,treatment,True,1135.99,65203.46870000025,True,Zephyr Hartmann,Exact substring match for the fact 'Zephyr Hartmann' found.,openai,7,100
conv-101,treatment,True,921.94,62221.52610000211,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,openai,9,100
conv-102,treatment,True,1062.92,62933.27779999921,True,Amara Nyström,Exact substring match for the fact 'Amara Nyström' found.,openai,9,100
conv-103,treatment,True,1251.91,63106.93429999714,True,oat-milk cortado,Exact substring match for the fact 'oat-milk cortado' found.,openai,11,100
conv-098,treatment,True,4156.51,65981.8865999994,True,"November 27, 2007","Exact substring match for the fact 'November 27, 2007' found.",openai,11,100
conv-104,treatment,True,1713.6,64265.991000002985,True,Gleam,Exact substring match for the fact 'Gleam' found.,openai,7,100
conv-105,treatment,True,1628.92,63987.03790000138,True,ship/show/ask,Exact substring match for the fact 'ship/show/ask' found.,openai,7,100
conv-106,treatment,True,1158.19,64985.023600000306,True,Bastian Achterberg,Exact substring match for the fact 'Bastian Achterberg' found.,openai,9,100
conv-107,treatment,True,1042.81,64710.41079999751,True,Bastian Castellano,Exact substring match for the fact 'Bastian Castellano' found.,openai,9,100
conv-108,treatment,True,1079.85,65418.44309999768,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,openai,9,100
conv-111,treatment,True,758.98,64668.8062999952,True,Amara Mensah,Exact substring match for the fact 'Amara Mensah' found.,openai,11,100
conv-110,treatment,True,1083.49,65416.34539999812,True,Rynolos,Exact substring match for the fact 'Rynolos' found.,openai,11,100
conv-112,treatment,True,1132.98,65364.758700003535,True,Ronan Ashworth,Exact substring match for the fact 'Ronan Ashworth' found.,openai,9,100
conv-039,treatment,True,1006.94,23097.727799998425,True,1049,"The assistant correctly recalled the expected fact by stating the quarterly budget as 1,049 thousand dollars, which aligns with the expected fact of 1049.",openai,7,100
conv-115,treatment,True,870.13,64642.82190000383,True,332.26,Exact substring match for the fact '332.26' found.,openai,9,100
conv-114,treatment,True,987.08,65350.61040000334,True,Helix,Exact substring match for the fact 'Helix' found.,openai,9,100
conv-116,treatment,True,986.89,64963.44969999349,True,Georgian,Exact substring match for the fact 'Georgian' found.,openai,7,100
conv-117,treatment,True,1168.89,64506.402799998716,True,3362,Exact substring match for the fact '3362' found.,openai,11,100
conv-118,treatment,True,909.74,64867.32789999502,True,34,Exact substring match for the fact '34' found.,openai,9,100
conv-084,treatment,True,1037.59,54912.400100001745,True,1984-02-03,"The assistant correctly recalled the specific fact that the sister's birthday is on February 3, 1984, which matches the expected fact of 1984-02-03. The date is accurately incorporated into the response, even though the format is slightly different.",openai,11,100
conv-120,treatment,True,928.69,64906.79059999884,True,Cephlonyl,Exact substring match for the fact 'Cephlonyl' found.,openai,9,100
conv-121,treatment,True,925.51,64713.36160000013,True,Moxilis,Exact substring match for the fact 'Moxilis' found.,openai,11,100
conv-122,treatment,True,958.64,64166.4804999935,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,9,100
conv-123,treatment,True,1079.75,63372.69090000051,True,Orvaneyl,Exact substring match for the fact 'Orvaneyl' found.,openai,7,100
conv-125,treatment,True,1533.56,63534.067699994775,True,Thais Nyström,Exact substring match for the fact 'Thais Nyström' found.,openai,11,100
conv-124,treatment,True,2007.53,63879.11390000486,True,Trevianum,Exact substring match for the fact 'Trevianum' found.,openai,7,100
conv-126,treatment,True,914.29,63461.73089999564,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,7,100
conv-043,treatment,True,1638.29,25235.971699995258,True,8935,"The assistant correctly recalled the specific fact '8935' from earlier in the conversation, even though it added 'thousand dollars' for context. The core numerical fact was preserved accurately.",openai,11,100
conv-128,treatment,True,965.77,63400.478199999976,True,884-9540,Exact substring match for the fact '884-9540' found.,openai,7,100
conv-129,treatment,True,988.09,63482.641100002016,True,550-2269,Exact substring match for the fact '550-2269' found.,openai,7,100
conv-130,treatment,True,815.14,63473.00099999727,True,Syndexan,Exact substring match for the fact 'Syndexan' found.,openai,11,100
conv-078,treatment,True,1003.4,52226.50220000065,True,18 December 1984,"The assistant correctly recalled and stated the expected fact, which is the date of the anniversary: December 18, 1984. The response matches the expected fact exactly.",openai,7,100
conv-132,treatment,True,1146.74,62920.09979999798,True,"December 5, 1992","Exact substring match for the fact 'December 5, 1992' found.",openai,7,100
conv-133,treatment,True,1158.62,63651.35010000283,True,Idris Mensah,Exact substring match for the fact 'Idris Mensah' found.,openai,9,100
conv-134,treatment,True,815.37,63179.23160000308,True,Elixir,Exact substring match for the fact 'Elixir' found.,openai,7,100
conv-135,treatment,True,959.33,63842.340799999554,True,Cephlonil,Exact substring match for the fact 'Cephlonil' found.,openai,11,100
conv-136,treatment,True,992.73,62996.23690000401,True,Blivionite,Exact substring match for the fact 'Blivionite' found.,openai,7,100
conv-138,treatment,True,1052.88,63108.62370000105,True,coastal,Exact substring match for the fact 'coastal' found.,openai,11,100
conv-137,treatment,True,1158.57,63886.97360000475,True,Thais Osei,Exact substring match for the fact 'Thais Osei' found.,openai,9,100
conv-139,treatment,True,1360.51,63903.1047000012,True,16 July 1968,Exact substring match for the fact '16 July 1968' found.,openai,9,100
conv-140,treatment,True,1352.23,63284.93430000204,True,Lapce,Exact substring match for the fact 'Lapce' found.,openai,11,100
conv-142,treatment,True,975.34,62927.92419999474,True,"July 19, 1968","Exact substring match for the fact 'July 19, 1968' found.",openai,9,100
conv-141,treatment,True,988.5,63637.80699999863,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,openai,11,100
conv-144,treatment,True,1002.48,62273.68609999677,True,LQM5K8,Exact substring match for the fact 'LQM5K8' found.,openai,7,100
conv-143,treatment,True,1015.98,63017.445400004486,True,Torquexol,Exact substring match for the fact 'Torquexol' found.,openai,7,100
conv-146,treatment,True,962.71,61871.76549999983,True,18 December 1971,Exact substring match for the fact '18 December 1971' found.,openai,9,100
conv-145,treatment,True,1047.79,62126.40340000197,True,Calla Okonkwo,Exact substring match for the fact 'Calla Okonkwo' found.,openai,9,100
conv-148,treatment,True,1024.58,61368.43129999512,True,Vesper Murakami,Exact substring match for the fact 'Vesper Murakami' found.,openai,11,100
conv-147,treatment,True,1153.82,61460.05499999546,True,"November 2, 1968","Exact substring match for the fact 'November 2, 1968' found.",openai,9,100
conv-150,treatment,True,822.95,60996.98579999835,True,Emacs (Doom),Exact substring match for the fact 'Emacs (Doom)' found.,openai,11,100
conv-149,treatment,True,877.95,61589.20219999897,True,YUHZ1G,Exact substring match for the fact 'YUHZ1G' found.,openai,7,100
conv-068,treatment,True,1520.05,43982.52479999709,True,22 July 2031,"The assistant correctly recalled the specific date 'July 22, 2031' as the anniversary date, which matches the Expected Fact '22 July 2031'. The format is slightly different but the information is accurate.",openai,11,100
conv-023,treatment,True,1218.07,14179.628600005242,True,21 April 2028,"The assistant correctly recalled the date 'April 21, 2028' for the surgery, which matches the Expected Fact '21 April 2028'. The format is slightly different but the information is accurate.",openai,7,100
conv-087,treatment,True,1361.57,56347.724500004035,True,1996-04-22,"The assistant correctly recalled the project deadline as April 22, 1996, which matches the Expected Fact of 1996-04-22. The date is accurately preserved, even though the format is slightly different.",openai,11,100
conv-062,treatment,True,1075.27,40359.08009999667,True,1972-04-02,"The assistant correctly recalled the lease renewal date as April 2, 1972, which matches the expected fact of 1972-04-02. The date is accurately preserved, even though the format is slightly different (month and day swapped), it still conveys the same information.",openai,11,100
conv-109,treatment,True,977.43,64603.555699998564,True,2002-06-13,"The assistant correctly recalled the specific date 'June 13, 2002' as the start date of the job, which matches the Expected Fact '2002-06-13'. The format is slightly different, but the information is accurate and complete.",openai,9,100
conv-119,treatment,True,975.62,64686.255100006,True,1989-08-14,"The assistant correctly recalled the date 'August 14, 1989' as the start date of the conference, which matches the Expected Fact '1989-08-14'. The format is slightly different, but the information is accurate.",openai,11,100
conv-131,treatment,True,1369.55,63349.325799997474,True,2571,"The assistant correctly recalled the expected fact, which is the number 2571. It also added the context of 'thousand dollars,' which is a reasonable assumption for a budget figure, but the core fact (2571) is accurately preserved.",openai,11,100
conv-113,treatment,True,1078.77,64560.12880000352,True,2021-08-15,"The assistant correctly recalled the date 'August 15, 2021' as the expiration date of the warranty, which matches the Expected Fact '2021-08-15'. The format is slightly different, but the information is accurate and complete.",openai,11,100
conv-127,treatment,True,974.54,63548.190700002284,True,28 December 2025,"The assistant correctly recalled and stated the expected fact that the anniversary is on December 28, 2025. The date matches exactly with the expected fact provided.",openai,9,100
