conversation_id,system,failed_over,latency_ms,queue_wait_ms,preserved,expected_fact,reasoning,provider,turn_count,concurrency
conv-119,baseline,True,1858.25,71133.89239999856,False,1989-08-14,"The assistant failed to recall the specific date '1989-08-14' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,11,100
conv-121,baseline,True,1192.27,71649.7913000053,False,Moxilis,"The assistant failed to recall the specific fact 'Moxilis' from the conversation. Instead, it stated that it doesn't have access to previous conversations and asked for more information. This indicates that the expected fact was not preserved in the response.",openai,11,100
conv-123,baseline,True,1349.2,71851.8236999995,False,Orvaneyl,"The assistant failed to recall the specific fact 'Orvaneyl' as the codename for the new protocol. Instead, it stated that it doesn't have access to previous conversations and did not provide the expected fact.",openai,7,100
conv-120,baseline,True,2967.31,71644.51479999843,False,Cephlonyl,"The assistant failed to recall the specific invented word 'Cephlonyl' from earlier in the conversation. Instead, it provided a generic response suggesting brainstorming or refining a word, indicating it did not preserve the expected fact.",openai,9,100
conv-122,baseline,True,1166.37,71417.14190000395,False,cyberpunk,"The assistant failed to recall the specific fact 'cyberpunk' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,9,100
conv-126,baseline,True,1258.93,71267.77719999879,False,cyberpunk,"The assistant failed to recall the specific fact 'cyberpunk' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,7,100
conv-124,baseline,True,1257.01,71518.9800999954,False,Trevianum,"The assistant failed to recall the specific fact 'Trevianum' from the conversation. Instead, it stated that it doesn't have access to previous conversations and asked for more context, which indicates it did not preserve the expected fact.",openai,7,100
conv-125,baseline,True,1307.82,72122.59619999712,False,Thais Nyström,"The assistant failed to recall the specific fact 'Thais Nyström' as the new CEO of HelixCorp. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,11,100
conv-127,baseline,True,1179.52,71973.96149999772,False,28 December 2025,"The assistant failed to recall the specific date '28 December 2025' that was mentioned earlier in the conversation. Instead, it responded with a generic statement about not having access to personal data, which indicates it did not preserve the expected fact.",openai,9,100
conv-128,baseline,True,1154.77,71244.10929999531,False,884-9540,"The assistant failed to recall the specific flight number '884-9540' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous messages, which indicates it did not preserve the expected fact.",openai,7,100
conv-129,baseline,True,1446.15,71884.88119999578,False,550-2269,"The assistant did not recall or provide the expected employee ID '550-2269'. Instead, it stated that it doesn't have access to personal data and suggested checking with HR or official documents. This indicates that the specific fact was not preserved in the response.",openai,7,100
conv-132,baseline,True,1429.94,70824.7882000014,False,"December 5, 1992","The assistant failed to recall the specific date 'December 5, 1992' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,7,100
conv-130,baseline,True,1105.61,70863.42010000096,False,Syndexan,"The assistant failed to recall the specific fact 'Syndexan' as the name of the fictional drug from the screenplay. Instead, it stated that it doesn't have access to the screenplay details and did not provide the expected fact.",openai,11,100
conv-134,baseline,True,1723.31,70571.4661999967,False,Elixir,"The assistant failed to recall the specific fact that the user's favorite programming language is Elixir. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,7,100
conv-133,baseline,True,1317.18,71506.89399999648,False,Idris Mensah,"The assistant failed to recall the specific fact 'Idris Mensah' as the new CEO of HelixCorp. Instead, it stated that it doesn't have access to previous conversations and asked for more information, which indicates that the expected fact was not preserved.",openai,9,100
conv-136,baseline,True,1165.83,69422.47290000333,False,Blivionite,"The assistant failed to recall the specific fact 'Blivionite' as the name of the fictional drug from the screenplay. Instead, it stated that it doesn't have access to the screenplay and offered to help brainstorm, which indicates it did not preserve the expected fact.",openai,7,100
conv-135,baseline,True,1087.36,70098.87500000103,False,Cephlonil,"The assistant failed to recall the specific fact 'Cephlonil' as the name of the magical mineral. Instead, it stated that it doesn't have access to previous conversations and asked for more context, which indicates that the expected fact was not preserved.",openai,11,100
conv-131,baseline,True,1099.63,71875.65890000103,False,2571,"The assistant explicitly states that it does not have access to previous conversations or specific data shared, which means it did not recall the expected fact '2571'. Instead, it asks the user to provide the information again.",openai,11,100
conv-137,baseline,True,1429.52,68288.04840000307,False,Thais Osei,"The assistant failed to recall the specific fact 'Thais Osei' as the name of the user's childhood best friend. Instead, it provided a generic response about not having access to personal information, which indicates it did not incorporate the expected fact from earlier in the conversation.",openai,9,100
conv-138,baseline,True,1078.42,69191.17830000124,False,coastal,"The assistant failed to recall the specific fact 'coastal' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-140,baseline,True,1169.96,69010.94379999921,False,Lapce,"The assistant explicitly states that it cannot recall the text editor mentioned earlier in the conversation. It does not mention 'Lapce,' which was the expected fact. Therefore, the assistant did not successfully incorporate the expected fact into its response.",openai,11,100
conv-141,baseline,True,1333.69,68568.40220000542,False,zone-2 cycling,"The assistant failed to recall the specific fact 'zone-2 cycling' as the user's favorite workout. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,11,100
conv-142,baseline,True,1243.86,68599.85180000016,False,"July 19, 1968","The assistant failed to recall the specific date 'July 19, 1968' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-139,baseline,True,1272.75,68568.30490000366,False,16 July 1968,"The assistant failed to recall the specific lease renewal date '16 July 1968' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact.",openai,9,100
conv-144,baseline,True,1114.55,68321.06919999774,False,LQM5K8,"The assistant failed to recall the specific fact 'LQM5K8' from the conversation. Instead, it stated that it doesn't have access to previous conversations and asked the user to provide the information again. This indicates that the expected fact was not preserved in the response.",openai,7,100
conv-143,baseline,True,1475.9,68138.38370000068,False,Torquexol,"The assistant explicitly states that it does not have access to previous conversations and does not recall the specific name 'Torquexol' for the magical mineral. Instead, it offers to help brainstorm new ideas, indicating it did not preserve the expected fact.",openai,7,100
conv-146,baseline,True,1428.24,68105.13099999771,False,18 December 1971,"The assistant failed to recall the specific date '18 December 1971' that was mentioned earlier in the conversation. Instead, it stated that it doesn't have information about the warranty details and asked for additional information to calculate the expiration date. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-148,baseline,True,1607.54,67503.8972000011,False,Vesper Murakami,"The assistant failed to recall the specific fact 'Vesper Murakami' as the landlord's name. Instead, it stated that it doesn't have access to personal information and suggested checking the lease agreement. This indicates that the expected fact was not preserved in the response.",openai,11,100
conv-145,baseline,True,1432.2,68246.22279999605,False,Calla Okonkwo,"The assistant failed to recall the specific fact 'Calla Okonkwo' as the new CEO of HelixCorp, which was provided earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, thus not preserving the expected fact.",openai,9,100
conv-147,baseline,True,1584.48,68334.45800000253,False,"November 2, 1968","The assistant did not recall the specific date 'November 2, 1968' that was mentioned earlier in the conversation. Instead, it stated that it does not have information about the warranty details and asked for additional information to calculate the expiration date. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-150,baseline,True,1138.9,67432.86379999874,False,Emacs (Doom),"The assistant explicitly states that it cannot recall the text editor mentioned earlier in the conversation. It does not provide the expected fact, which is 'Emacs (Doom).' Therefore, the fact is not preserved.",openai,11,100
conv-149,baseline,True,1258.6,68101.43799999889,False,YUHZ1G,"The assistant failed to recall the specific tracking ID 'YUHZ1G' that was shared earlier in the conversation. Instead, it stated that it doesn't have access to previous interactions or shared information, which means it did not preserve the expected fact.",openai,7,100
conv-006,treatment,True,4088.63,788.6179000035672,True,100.22,Exact substring match for the fact '100.22' found.,openai,11,100
conv-010,treatment,True,4242.2,787.429099997692,True,Ethiopian,Exact substring match for the fact 'Ethiopian' found.,openai,9,100
conv-005,treatment,True,866.94,4886.32330000098,True,Yuna Kowalski,Exact substring match for the fact 'Yuna Kowalski' found.,openai,7,100
conv-003,treatment,True,916.5,5745.665499998082,True,Moxilar,Exact substring match for the fact 'Moxilar' found.,openai,9,100
conv-008,treatment,True,1897.59,5028.580500002627,True,Quorbol,Exact substring match for the fact 'Quorbol' found.,openai,9,100
conv-007,treatment,True,1162.87,6661.970599998424,True,Yuna Delacroix,Exact substring match for the fact 'Yuna Delacroix' found.,openai,7,100
conv-004,treatment,True,1059.74,6932.6469999984165,True,Zeltrixite,Exact substring match for the fact 'Zeltrixite' found.,openai,7,100
conv-001,treatment,True,821.36,7993.871599997788,True,Thai,Exact substring match for the fact 'Thai' found.,openai,11,100
conv-002,treatment,True,1073.46,7832.543099997179,True,chartreuse,Exact substring match for the fact 'chartreuse' found.,openai,7,100
conv-012,treatment,True,919.14,8813.990900000106,True,Evren Vasquez,Exact substring match for the fact 'Evren Vasquez' found.,openai,7,100
conv-013,treatment,True,890.06,8902.946500003685,True,Alaric Osei,Exact substring match for the fact 'Alaric Osei' found.,openai,11,100
conv-014,treatment,True,808.19,9732.87939999474,True,442.84,Exact substring match for the fact '442.84' found.,openai,11,100
conv-011,treatment,True,897.89,9792.584399998494,True,Mirren Whitmore,Exact substring match for the fact 'Mirren Whitmore' found.,openai,9,100
conv-015,treatment,True,807.74,10690.510500000722,True,Anouk Okonkwo,Exact substring match for the fact 'Anouk Okonkwo' found.,openai,7,100
conv-016,treatment,True,1150.2,10542.14160000633,True,"May 3, 1994","Exact substring match for the fact 'May 3, 1994' found.",openai,9,100
conv-018,treatment,True,893.56,11696.641900005923,True,Gothic horror,Exact substring match for the fact 'Gothic horror' found.,openai,9,100
conv-017,treatment,True,1437.66,11500.854499997837,True,WNNHJ7,Exact substring match for the fact 'WNNHJ7' found.,openai,7,100
conv-020,treatment,True,1376.42,12588.931000006194,True,Cassiel Achterberg,Exact substring match for the fact 'Cassiel Achterberg' found.,openai,11,100
conv-009,treatment,True,1273.13,12943.788600002827,True,Cassiel Murakami,Exact substring match for the fact 'Cassiel Murakami' found.,openai,9,100
conv-019,treatment,True,1250.51,13967.033200000364,True,Lapce,Exact substring match for the fact 'Lapce' found.,openai,11,100
conv-024,treatment,True,866.65,15218.896600006638,True,pour-over Ethiopian Yirgacheffe,Exact substring match for the fact 'pour-over Ethiopian Yirgacheffe' found.,openai,7,100
conv-025,treatment,True,934.09,15286.147500005169,True,solarpunk,Exact substring match for the fact 'solarpunk' found.,openai,11,100
conv-029,treatment,True,1522.15,16086.661199999764,True,"January 28, 1979","Exact substring match for the fact 'January 28, 1979' found.",openai,9,100
conv-022,treatment,True,904.15,17647.30060000359,True,"June 13, 1999","Exact substring match for the fact 'June 13, 1999' found.",openai,11,100
conv-021,treatment,True,1065.75,18554.613600006385,True,Nexiumium,Exact substring match for the fact 'Nexiumium' found.,openai,9,100
conv-027,treatment,True,963.36,18798.378900000636,True,Gitflow with squash merges,Exact substring match for the fact 'Gitflow with squash merges' found.,openai,9,100
conv-033,treatment,True,860.57,19607.64009999985,True,11 November 1979,Exact substring match for the fact '11 November 1979' found.,openai,9,100
conv-036,treatment,True,932.96,20469.83880000162,True,Isadora Fontaine,Exact substring match for the fact 'Isadora Fontaine' found.,openai,9,100
conv-031,treatment,True,1004.22,21407.155499999848,True,Caelum Kimathi,Exact substring match for the fact 'Caelum Kimathi' found.,openai,11,100
conv-035,treatment,True,2898.36,19749.677800005113,True,"November 17, 1990","Exact substring match for the fact 'November 17, 1990' found.",openai,9,100
conv-028,treatment,True,861.19,22424.10709999566,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,7,100
conv-034,treatment,True,1259.27,23812.631800001796,True,AZZ81S,Exact substring match for the fact 'AZZ81S' found.,openai,11,100
conv-040,treatment,True,927.82,25071.661200000446,True,96,Exact substring match for the fact '96' found.,openai,7,100
conv-041,treatment,True,1353.22,26009.507100000483,True,383.15,Exact substring match for the fact '383.15' found.,openai,9,100
conv-037,treatment,True,4665.2,23277.03580000107,True,rowing intervals,Exact substring match for the fact 'rowing intervals' found.,openai,11,100
conv-038,treatment,True,1000.2,27940.689099998457,True,17,Exact substring match for the fact '17' found.,openai,9,100
conv-044,treatment,True,1233.86,28241.579599998935,True,9XPSEI,Exact substring match for the fact '9XPSEI' found.,openai,9,100
conv-042,treatment,True,725.95,28940.607600001396,True,83.40,Exact substring match for the fact '83.40' found.,openai,11,100
conv-046,treatment,True,1093.77,29480.142100000598,True,Haskell,Exact substring match for the fact 'Haskell' found.,openai,7,100
conv-047,treatment,True,1015.81,29665.992099999912,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,openai,11,100
conv-049,treatment,True,882.6,30573.397299999582,True,coastal,Exact substring match for the fact 'coastal' found.,openai,11,100
conv-048,treatment,True,1071.51,30681.988300000503,True,Tova Kowalski,Exact substring match for the fact 'Tova Kowalski' found.,openai,11,100
conv-045,treatment,True,1183.24,31460.14779999525,True,Phalixar,Exact substring match for the fact 'Phalixar' found.,openai,11,100
conv-050,treatment,True,973.57,31752.529599996815,True,Phalixil,Exact substring match for the fact 'Phalixil' found.,openai,9,100
conv-051,treatment,True,921.9,32640.822599999687,True,"August 26, 2017","Exact substring match for the fact 'August 26, 2017' found.",openai,9,100
conv-026,treatment,True,834.44,32765.630299995424,True,214.79,Exact substring match for the fact '214.79' found.,openai,7,100
conv-054,treatment,True,939.21,33576.40840000068,True,8886,Exact substring match for the fact '8886' found.,openai,9,100
conv-052,treatment,True,950.16,33578.27010000651,True,MO5BXX,Exact substring match for the fact 'MO5BXX' found.,openai,7,100
conv-055,treatment,True,986.87,34513.80230000422,True,Stellan Petrov,Exact substring match for the fact 'Stellan Petrov' found.,openai,11,100
conv-057,treatment,True,1186.13,34524.34209999961,True,"January 21, 1966","Exact substring match for the fact 'January 21, 1966' found.",openai,11,100
conv-059,treatment,True,1061.07,35502.56859999692,True,Cephlonium,Exact substring match for the fact 'Cephlonium' found.,openai,7,100
conv-060,treatment,True,962.99,35713.42890000232,True,52,Exact substring match for the fact '52' found.,openai,7,100
conv-056,treatment,True,927.02,36678.25829999774,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,openai,11,100
conv-058,treatment,True,975.54,37609.60870000363,True,Stellan Taniguchi,Exact substring match for the fact 'Stellan Taniguchi' found.,openai,7,100
conv-063,treatment,True,1208.1,38591.57709999619,True,Zeltrixil,Exact substring match for the fact 'Zeltrixil' found.,openai,9,100
conv-053,treatment,True,1219.73,38596.39199999654,True,919-2790,Exact substring match for the fact '919-2790' found.,openai,9,100
conv-065,treatment,True,1115.69,39803.184299997694,True,1222,Exact substring match for the fact '1222' found.,openai,7,100
conv-061,treatment,True,1108.55,39825.4477999989,True,"May 14, 2027","Exact substring match for the fact 'May 14, 2027' found.",openai,9,100
conv-067,treatment,True,906.27,40919.545199998036,True,Phalixus,Exact substring match for the fact 'Phalixus' found.,openai,11,100
conv-066,treatment,True,939.13,41828.26719999751,True,Plexaros,Exact substring match for the fact 'Plexaros' found.,openai,9,100
conv-071,treatment,True,1039.54,42765.695699997865,True,568-6180,Exact substring match for the fact '568-6180' found.,openai,7,100
conv-070,treatment,True,859.85,43806.93920000413,True,cold-brew concentrate,Exact substring match for the fact 'cold-brew concentrate' found.,openai,7,100
conv-072,treatment,True,1784.58,44668.51149999957,True,"August 20, 1977","Exact substring match for the fact 'August 20, 1977' found.",openai,7,100
conv-069,treatment,True,1444.41,46458.62829999902,True,Bastian Mbeki,Exact substring match for the fact 'Bastian Mbeki' found.,openai,9,100
conv-073,treatment,True,828.81,47908.31160000287,True,133.34,Exact substring match for the fact '133.34' found.,openai,9,100
conv-064,treatment,True,6936.96,42078.32379999945,True,Gleam,Exact substring match for the fact 'Gleam' found.,openai,9,100
conv-074,treatment,True,894.69,48731.77079999831,True,Plexarix,Exact substring match for the fact 'Plexarix' found.,openai,9,100
conv-076,treatment,True,892.17,49010.259299996585,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,openai,7,100
conv-075,treatment,True,999.75,49903.15180000011,True,Torquexar,Exact substring match for the fact 'Torquexar' found.,openai,9,100
conv-077,treatment,True,1442.34,49626.84769999902,True,4433,Exact substring match for the fact '4433' found.,openai,9,100
conv-079,treatment,True,1050.59,50903.42790000324,True,Nexiumine,Exact substring match for the fact 'Nexiumine' found.,openai,7,100
conv-081,treatment,True,996.22,51068.4001999989,True,145-1058,Exact substring match for the fact '145-1058' found.,openai,9,100
conv-083,treatment,True,830.1,51953.97499999594,True,Isadora Mbeki,Exact substring match for the fact 'Isadora Mbeki' found.,openai,9,100
conv-080,treatment,True,966.46,52068.464800005684,True,Syndexium,Exact substring match for the fact 'Syndexium' found.,openai,9,100
conv-082,treatment,True,1077.38,52787.99000000681,True,Orla Kimathi,Exact substring match for the fact 'Orla Kimathi' found.,openai,9,100
conv-089,treatment,True,975.68,54040.95810000173,True,Plexarol,Exact substring match for the fact 'Plexarol' found.,openai,9,100
conv-085,treatment,True,1184.11,53864.71619999989,True,18 October 1983,Exact substring match for the fact '18 October 1983' found.,openai,11,100
conv-088,treatment,True,863.24,55060.83059999823,True,Orvaneis,Exact substring match for the fact 'Orvaneis' found.,openai,9,100
conv-090,treatment,True,808.55,55923.174900004335,True,Elara Petrov,Exact substring match for the fact 'Elara Petrov' found.,openai,11,100
conv-086,treatment,True,1254.77,55914.395599996635,True,Gorlixix,Exact substring match for the fact 'Gorlixix' found.,openai,11,100
conv-092,treatment,True,1176.6,56731.3555999997,True,Amara Castellano,Exact substring match for the fact 'Amara Castellano' found.,openai,7,100
conv-091,treatment,True,909.45,57167.66659999768,True,28 November 1996,Exact substring match for the fact '28 November 1996' found.,openai,9,100
conv-093,treatment,True,858.53,57910.74219999925,True,Plexarine,Exact substring match for the fact 'Plexarine' found.,openai,7,100
conv-096,treatment,True,1262.16,58083.025700003636,True,Nexiumax,Exact substring match for the fact 'Nexiumax' found.,openai,11,100
conv-095,treatment,True,772.1,58770.91210000267,True,487,Exact substring match for the fact '487' found.,openai,9,100
conv-098,treatment,True,857.39,59543.10420000287,True,"November 27, 2007","Exact substring match for the fact 'November 27, 2007' found.",openai,11,100
conv-097,treatment,True,808.62,60401.84379999461,True,Zephyr Volkov,Exact substring match for the fact 'Zephyr Volkov' found.,openai,9,100
conv-099,treatment,True,2338.98,59335.5696999938,True,"March 19, 1998","Exact substring match for the fact 'March 19, 1998' found.",openai,7,100
conv-068,treatment,True,1144.03,40930.372099999135,True,22 July 2031,"The assistant correctly recalled and stated the expected fact that the anniversary is on July 22, 2031. The date is accurately reflected in the response.",openai,11,100
conv-094,treatment,True,888.6,61681.54370000252,True,Vietnamese egg coffee,Exact substring match for the fact 'Vietnamese egg coffee' found.,openai,7,100
conv-100,treatment,True,843.54,62097.958600004706,True,Zephyr Hartmann,Exact substring match for the fact 'Zephyr Hartmann' found.,openai,7,100
conv-101,treatment,True,966.98,57758.22339999755,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,openai,9,100
conv-102,treatment,True,994.25,57975.29890000052,True,Amara Nyström,Exact substring match for the fact 'Amara Nyström' found.,openai,9,100
conv-103,treatment,True,1182.44,57850.14710000227,True,oat-milk cortado,Exact substring match for the fact 'oat-milk cortado' found.,openai,11,100
conv-104,treatment,True,782.4,57352.991399999206,True,Gleam,Exact substring match for the fact 'Gleam' found.,openai,7,100
conv-105,treatment,True,1023.49,57861.67810000147,True,ship/show/ask,Exact substring match for the fact 'ship/show/ask' found.,openai,7,100
conv-106,treatment,True,1089.5,56972.46720000298,True,Bastian Achterberg,Exact substring match for the fact 'Bastian Achterberg' found.,openai,9,100
conv-108,treatment,True,875.87,57077.633999997335,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,openai,9,100
conv-107,treatment,True,1041.13,57824.058499999934,True,Bastian Castellano,Exact substring match for the fact 'Bastian Castellano' found.,openai,9,100
conv-023,treatment,True,1062.53,14213.92029999985,True,21 April 2028,"The assistant correctly recalled the date 'April 21, 2028' as the date given for the surgery, which matches the Expected Fact '21 April 2028'. The format is slightly different but the information is accurate.",openai,7,100
conv-110,treatment,True,988.49,57120.73799999389,True,Rynolos,Exact substring match for the fact 'Rynolos' found.,openai,11,100
conv-112,treatment,True,1077.09,57304.54360000181,True,Ronan Ashworth,Exact substring match for the fact 'Ronan Ashworth' found.,openai,9,100
conv-043,treatment,True,885.68,27354.918399999726,True,8935,"The assistant correctly recalled the specific fact '8935' from earlier in the conversation, even though it added 'thousand dollars' for context. The core numerical fact was preserved accurately.",openai,11,100
conv-111,treatment,True,2517.21,57871.26489999898,True,Amara Mensah,Exact substring match for the fact 'Amara Mensah' found.,openai,11,100
conv-114,treatment,True,1166.59,58234.03369999942,True,Helix,Exact substring match for the fact 'Helix' found.,openai,9,100
conv-115,treatment,True,864.16,58494.54879999856,True,332.26,Exact substring match for the fact '332.26' found.,openai,9,100
conv-116,treatment,True,974.78,58310.31290000511,True,Georgian,Exact substring match for the fact 'Georgian' found.,openai,7,100
conv-117,treatment,True,1098.72,58109.951300002605,True,3362,Exact substring match for the fact '3362' found.,openai,11,100
conv-118,treatment,True,824.11,57910.78100000006,True,34,Exact substring match for the fact '34' found.,openai,9,100
conv-030,treatment,True,1431.25,16211.6286999968,True,3 October 2014,"The assistant correctly recalls and incorporates the specific fact that the passport expires on October 3, 2014, which matches the Expected Fact. The response is accurate and directly answers the probe question.",openai,11,100
conv-120,treatment,True,881.42,57485.80820000432,True,Cephlonyl,Exact substring match for the fact 'Cephlonyl' found.,openai,9,100
conv-121,treatment,True,959.62,57898.52820000087,True,Moxilis,Exact substring match for the fact 'Moxilis' found.,openai,11,100
conv-122,treatment,True,910.75,57496.818199996604,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,9,100
conv-123,treatment,True,1154.89,57919.08689999925,True,Orvaneyl,Exact substring match for the fact 'Orvaneyl' found.,openai,7,100
conv-124,treatment,True,988.94,56885.06399999751,True,Trevianum,Exact substring match for the fact 'Trevianum' found.,openai,7,100
conv-125,treatment,True,926.18,57648.9351000004,True,Thais Nyström,Exact substring match for the fact 'Thais Nyström' found.,openai,11,100
conv-126,treatment,True,1346.94,56936.03129999555,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,7,100
conv-128,treatment,True,983.81,57217.13569999492,True,884-9540,Exact substring match for the fact '884-9540' found.,openai,7,100
conv-129,treatment,True,1173.0,58060.46429999947,True,550-2269,Exact substring match for the fact '550-2269' found.,openai,7,100
conv-130,treatment,True,897.24,58527.63799999799,True,Syndexan,Exact substring match for the fact 'Syndexan' found.,openai,11,100
conv-039,treatment,True,1159.49,22650.693599998707,True,1049,"The assistant correctly recalled the expected fact by stating the quarterly budget as 1,049 thousand dollars, which matches the expected fact of 1049.",openai,7,100
conv-062,treatment,True,2019.07,36573.1042999999,True,1972-04-02,"The assistant correctly recalled the lease renewal date as April 2, 1972, which matches the expected fact of 1972-04-02. The date is accurately preserved, even though the format is slightly different (month-day-year vs. year-month-day).",openai,11,100
conv-133,treatment,True,975.63,58585.56339999714,True,Idris Mensah,Exact substring match for the fact 'Idris Mensah' found.,openai,9,100
conv-032,treatment,True,1187.25,17597.37820000277,True,1979-11-24,"The assistant correctly recalled the specific date 'November 24, 1979' as the date the historical event occurred, which matches the Expected Fact '1979-11-24'. The format is slightly different, but the information is accurate and complete.",openai,11,100
conv-132,treatment,True,1229.12,58673.90489999885,True,"December 5, 1992","Exact substring match for the fact 'December 5, 1992' found.",openai,7,100
conv-134,treatment,True,818.97,58938.692900003196,True,Elixir,Exact substring match for the fact 'Elixir' found.,openai,7,100
conv-078,treatment,True,884.41,61224.45359999858,True,18 December 1984,"The assistant correctly recalled and stated the exact date of the anniversary as December 18, 1984, which matches the Expected Fact.",openai,7,100
conv-135,treatment,True,913.58,58500.66430000188,True,Cephlonil,Exact substring match for the fact 'Cephlonil' found.,openai,11,100
conv-137,treatment,True,973.04,57228.23150000189,True,Thais Osei,Exact substring match for the fact 'Thais Osei' found.,openai,9,100
conv-138,treatment,True,927.54,56838.427100000124,True,coastal,Exact substring match for the fact 'coastal' found.,openai,11,100
conv-139,treatment,True,904.21,57191.47990000116,True,16 July 1968,Exact substring match for the fact '16 July 1968' found.,openai,9,100
conv-136,treatment,True,3723.14,57969.326100001184,True,Blivionite,Exact substring match for the fact 'Blivionite' found.,openai,7,100
conv-140,treatment,True,809.55,57806.5238000035,True,Lapce,Exact substring match for the fact 'Lapce' found.,openai,11,100
conv-141,treatment,True,1221.35,57816.89070000701,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,openai,11,100
conv-142,treatment,True,1125.12,57383.58000000577,True,"July 19, 1968","Exact substring match for the fact 'July 19, 1968' found.",openai,9,100
conv-143,treatment,True,807.35,58313.21609999854,True,Torquexol,Exact substring match for the fact 'Torquexol' found.,openai,7,100
conv-087,treatment,True,891.86,55021.39830000278,True,1996-04-22,"The assistant correctly recalled the project deadline as April 22, 1996, which matches the expected fact of 1996-04-22. The date is accurately preserved, even though the format is slightly different.",openai,11,100
conv-144,treatment,True,977.57,57412.81209999853,True,LQM5K8,Exact substring match for the fact 'LQM5K8' found.,openai,7,100
conv-145,treatment,True,988.04,58104.65109999877,True,Calla Okonkwo,Exact substring match for the fact 'Calla Okonkwo' found.,openai,9,100
conv-146,treatment,True,902.86,57509.11169999941,True,18 December 1971,Exact substring match for the fact '18 December 1971' found.,openai,9,100
conv-148,treatment,True,924.07,57226.93449999591,True,Vesper Murakami,Exact substring match for the fact 'Vesper Murakami' found.,openai,11,100
conv-147,treatment,True,1829.38,58032.24170000171,True,"November 2, 1968","Exact substring match for the fact 'November 2, 1968' found.",openai,9,100
conv-149,treatment,True,906.0,58060.7982999963,True,YUHZ1G,Exact substring match for the fact 'YUHZ1G' found.,openai,7,100
conv-150,treatment,True,2425.83,58036.02040000273,True,Emacs (Doom),Exact substring match for the fact 'Emacs (Doom)' found.,openai,11,100
conv-084,treatment,True,1007.29,53033.65359999726,True,1984-02-03,"The assistant correctly recalled the specific fact that the sister's birthday is on February 3, 1984, which matches the Expected Fact of 1984-02-03. The date is accurately represented in a different format but retains the same information.",openai,11,100
conv-109,treatment,True,897.65,57864.77759999877,True,2002-06-13,"The assistant correctly recalled the date 'June 13, 2002' as the start date of the job, which matches the Expected Fact '2002-06-13'. The format is slightly different, but the information is accurate.",openai,9,100
conv-119,treatment,True,1029.2,57936.18290000172,True,1989-08-14,"The assistant correctly recalled the specific date 'August 14, 1989' as the start date of the conference, which matches the Expected Fact '1989-08-14'. The format is slightly different but the information is accurate.",openai,11,100
conv-127,treatment,True,4871.61,57433.67079999931,True,28 December 2025,"The assistant correctly recalled and stated the expected fact that the anniversary is on December 28, 2025. The date matches exactly with the Expected Fact provided.",openai,9,100
conv-113,treatment,True,808.19,58234.740800002066,True,2021-08-15,"The assistant correctly recalled the date 'August 15, 2021' as the expiration date of the warranty, which matches the Expected Fact '2021-08-15'. The format is slightly different, but the information is accurate.",openai,11,100
conv-131,treatment,True,1349.87,58479.174399994015,True,2571,"The assistant correctly recalled the specific fact '2571' from earlier in the conversation, even though it added 'thousand dollars' for context. The core numerical fact was preserved accurately.",openai,11,100
