conversation_id,system,failed_over,latency_ms,queue_wait_ms,preserved,expected_fact,reasoning,provider,turn_count,concurrency
conv-139,baseline,True,7186.6,297.72090000005664,False,16 July 1968,"The assistant failed to recall the specific lease renewal date of 16 July 1968 mentioned earlier in the conversation. Instead, it stated that no prior message was available and asked for more information, indicating it did not preserve the expected fact.",anthropic,9,100
conv-133,baseline,True,7446.69,316.7719999998908,False,Idris Mensah,"The assistant failed to recall the specific fact 'Idris Mensah' as the new CEO of HelixCorp. Instead, it stated that it doesn't have any previous messages or context to draw from, indicating it did not preserve the expected fact.",anthropic,9,100
conv-129,baseline,True,7353.88,340.48380000024645,False,550-2269,"The assistant did not recall or mention the expected fact '550-2269' as the employee ID. Instead, it explained its limitations in accessing personal information and suggested ways for the user to find their employee ID. This response does not incorporate the specific fact from earlier in the conversation.",anthropic,7,100
conv-145,baseline,True,7100.41,309.3131000000649,False,Calla Okonkwo,"The assistant failed to recall the specific fact 'Calla Okonkwo' as the new CEO of HelixCorp from earlier in the conversation. Instead, it stated that it does not have memory of past interactions and asked for the information again. This indicates that the expected fact was not preserved in the response.",anthropic,9,100
conv-146,baseline,True,7301.22,301.52819999995063,False,18 December 1971,"The assistant failed to recall the specific fact '18 December 1971' as the warranty expiration date. Instead, it stated that it did not have any prior context or details about the warranty, which indicates that the expected fact was not preserved in the response.",anthropic,9,100
conv-024,baseline,True,2534.49,968.2380999997858,False,pour-over Ethiopian Yirgacheffe,"The assistant failed to recall the specific fact 'pour-over Ethiopian Yirgacheffe' from earlier in the conversation. Instead, it stated that it doesn't have any previous messages about coffee preferences, indicating it did not preserve the expected fact.",anthropic,7,100
conv-091,baseline,True,2336.26,1146.8709000001054,False,28 November 1996,"The assistant failed to recall the specific fact '28 November 1996' from earlier in the conversation. Instead, it claimed not to have any previous messages and asked the user to provide the information again. This indicates that the assistant did not preserve the expected fact.",anthropic,9,100
conv-134,baseline,True,8101.18,303.4928000002983,False,Elixir,"The assistant failed to recall the specific fact that the user's favorite programming language is Elixir. Instead, it explained its limitations regarding memory retention across sessions and did not provide the expected fact.",anthropic,7,100
conv-142,baseline,True,7641.43,304.31729999976596,False,"July 19, 1968","The assistant failed to recall the specific date 'July 19, 1968' as the start date of the conference. Instead, it stated that there were no previous messages about a conference start date, indicating it did not preserve the expected fact from earlier in the conversation.",anthropic,9,100
conv-115,baseline,True,8632.62,292.8998000000738,False,332.26,"The assistant claims that no parcel tracking ID has been shared in the conversation, which contradicts the expected fact that '332.26' was shared as a tracking ID. Therefore, the assistant's response does not correctly incorporate the expected fact.",anthropic,9,100
conv-127,baseline,True,8044.62,286.6009000000622,False,28 December 2025,"The assistant claims it doesn't have any prior messages or context about the anniversary date, which contradicts the fact that the date was mentioned earlier in the conversation. Therefore, it fails to recall the specific fact of '28 December 2025' as the anniversary date.",anthropic,9,100
conv-149,baseline,True,7875.01,288.8040000000019,False,YUHZ1G,"The assistant claims that no parcel tracking ID has been shared in the conversation, which contradicts the Expected Fact that the tracking ID 'YUHZ1G' was provided. Therefore, the assistant failed to recall the specific fact from earlier in the conversation.",anthropic,7,100
conv-148,baseline,True,8377.1,286.4642000001095,False,Vesper Murakami,"The assistant did not recall or mention the expected fact, 'Vesper Murakami,' as the landlord's name. Instead, it explained its limitations and suggested ways to find the landlord's name. This indicates that the assistant did not preserve the specific fact from earlier in the conversation.",anthropic,11,100
conv-130,baseline,True,8544.25,342.1735999999437,False,Syndexan,"The assistant did not recall or mention the specific fact 'Syndexan' as the name of the fictional drug from the screenplay. Instead, it explained its limitations regarding memory and suggested ways to proceed, indicating it did not have access to the expected fact.",anthropic,11,100
conv-068,baseline,True,12754.7,1286.5974000000751,False,22 July 2031,The assistant claims it doesn't have any previous messages and therefore cannot recall the specific date of 22 July 2031. This indicates that the expected fact was not preserved in the response.,anthropic,11,100
conv-092,baseline,True,13155.94,1171.3519999999426,False,Amara Castellano,"The assistant claims it doesn't have any prior messages and therefore doesn't recall the name 'Amara Castellano.' It fails to provide the expected fact, which is the name of the doctor mentioned earlier.",anthropic,7,100
conv-112,baseline,True,10209.65,309.4979000000076,False,Ronan Ashworth,"The assistant explicitly states that it does not have access to previous conversations or personal data, and therefore cannot recall the name of the user's childhood best friend, Ronan Ashworth. This means the expected fact was not incorporated into the response.",anthropic,9,100
conv-143,baseline,True,8536.83,294.90800000031413,False,Torquexol,"The assistant did not recall the specific fact 'Torquexol' as the name of the magical mineral. Instead, it explained its lack of memory and offered to help if the information was provided again. This indicates that the expected fact was not preserved in the response.",anthropic,7,100
conv-056,baseline,True,15874.77,1182.6580000000722,False,Plexarase,"The assistant failed to recall the specific fact 'Plexarase' as the currency name from the earlier conversation. Instead, it stated that it doesn't have any context about a specific game, indicating it did not preserve the expected fact.",anthropic,11,100
conv-063,baseline,True,14383.38,987.9014000000443,False,Zeltrixil,"The assistant failed to recall the specific fact 'Zeltrixil' as the currency from the game described earlier in the conversation. Instead, it incorrectly stated that there was no prior description of a game and asked for more information. This indicates that the assistant did not preserve the expected fact.",anthropic,9,100
conv-052,baseline,True,15985.43,1021.0020999999833,False,MO5BXX,"The assistant did not recall or mention the expected confirmation number 'MO5BXX' from earlier in the conversation. Instead, it explained its limitations regarding memory and provided general advice on how to find a confirmation number. This indicates that the specific fact was not preserved in the response.",anthropic,7,100
conv-037,baseline,True,14862.54,1152.4875000000866,False,rowing intervals,"The assistant failed to recall the specific fact 'rowing intervals' as the user's favorite workout. Instead, it stated that it doesn't retain memories of past conversations and asked the user to provide the information again. This indicates that the expected fact was not preserved in the response.",anthropic,11,100
conv-096,baseline,True,18127.46,1228.1226000001625,False,Nexiumax,"The assistant failed to recall the specific fact 'Nexiumax' as the codename for the new protocol. Instead, it explained its lack of memory and did not provide the expected fact.",anthropic,11,100
conv-049,baseline,True,18022.94,993.4783000001698,False,coastal,"The assistant claims it doesn't have any information about the user's vacation preferences, which means it failed to recall the specific fact that the user always chooses coastal destinations. Therefore, the expected fact was not preserved in the response.",anthropic,11,100
conv-064,baseline,True,16812.39,1268.2096999997666,False,Gleam,"The assistant failed to recall the expected fact 'Gleam' as the user's favorite programming language. Instead, it stated that it doesn't have a record of the user's favorite programming language and suggested that the user hasn't mentioned it in the current conversation. This indicates that the assistant did not preserve the specific fact from earlier in the conversation.",anthropic,9,100
conv-117,baseline,True,9185.22,296.4784999997664,False,3362,"The assistant explicitly states that it does not have access to previous conversations and therefore cannot recall the score of 3362 mentioned earlier. It does not provide the expected fact, indicating that the fact was not preserved.",anthropic,11,100
conv-085,baseline,True,16300.27,1245.3364999998485,False,18 October 1983,"The assistant claims it doesn't have any previous messages or information about when the user started the job. It fails to recall or mention the specific date '18 October 1983' that was expected. Therefore, the expected fact was not preserved in the response.",anthropic,11,100
conv-046,baseline,True,18257.62,1300.0101999999497,False,Haskell,"The assistant failed to recall the specific fact that the user's favorite programming language is Haskell. Instead, it stated that it doesn't have memory of previous conversations and did not provide the expected fact.",anthropic,7,100
conv-027,baseline,True,18517.56,927.5909999998948,False,Gitflow with squash merges,"The assistant failed to recall the specific fact 'Gitflow with squash merges' from earlier in the conversation. Instead, it stated that it does not have memory of past interactions and did not provide the expected fact.",anthropic,9,100
conv-058,baseline,True,15868.62,1301.5530999998282,False,Stellan Taniguchi,"The assistant failed to recall the specific fact 'Stellan Taniguchi' as the new CEO of HelixCorp. Instead, it stated that it had no previous context about HelixCorp or its CEO, indicating it did not preserve the expected fact from earlier in the conversation.",anthropic,7,100
conv-067,baseline,True,18184.9,1198.3019000001295,False,Phalixus,"The assistant explicitly states that it does not have memory of past interactions and therefore cannot recall the name 'Phalixus' for the magical mineral. It asks the user to provide the name again, indicating it did not preserve the expected fact.",anthropic,11,100
conv-080,baseline,True,18479.69,1308.5307000002394,False,Syndexium,"The assistant failed to recall the specific fact 'Syndexium' as the codename for the new protocol. Instead, it stated that it doesn't have a record of the previous conversation and asked for more information. This indicates that the expected fact was not preserved in the response.",anthropic,9,100
conv-065,baseline,True,18720.68,1231.9546999996346,False,1222,"The assistant failed to recall the specific tracking ID '1222' that was shared earlier in the conversation. Instead, it explained its lack of memory retention and did not provide the expected fact.",anthropic,7,100
conv-083,baseline,True,18619.59,1318.6878999997753,False,Isadora Mbeki,"The assistant did not recall or mention the expected fact 'Isadora Mbeki' as the name of the user's childhood best friend. Instead, it explained its limitations regarding memory and did not provide the specific information requested.",anthropic,9,100
conv-078,baseline,True,18684.55,1254.4755000002988,False,18 December 1984,"The assistant claims it doesn't have any previous messages about the anniversary date, which contradicts the fact that the date '18 December 1984' was mentioned earlier in the conversation. Therefore, the assistant failed to recall the specific fact.",anthropic,7,100
conv-060,baseline,True,19097.17,1302.3680999999742,False,52,"The assistant did not recall or mention the expected fact, which is the employee ID '52'. Instead, it explained its limitations in accessing personal information and provided general advice on how to find an employee ID. The expected fact was not incorporated into the response.",anthropic,7,100
conv-047,baseline,True,18885.26,1098.6986000002798,False,Plexarase,"The assistant explicitly states that it does not have memory of past conversations and therefore cannot recall the name of the magical mineral, Plexarase. It does not provide the expected fact, which is necessary for the fact to be considered preserved.",anthropic,11,100
conv-048,treatment,True,2317.85,942.3197000000059,True,Tova Kowalski,Exact substring match for the fact 'Tova Kowalski' found.,anthropic,11,100
conv-003,treatment,True,2488.62,839.0400999997755,True,Moxilar,Exact substring match for the fact 'Moxilar' found.,anthropic,9,100
conv-054,treatment,True,2178.22,1112.8080000000969,True,8886,Exact substring match for the fact '8886' found.,anthropic,9,100
conv-088,treatment,True,1988.75,1276.6698999998698,True,Orvaneis,Exact substring match for the fact 'Orvaneis' found.,anthropic,9,100
conv-052,treatment,True,2194.57,1114.2462000003648,True,MO5BXX,Exact substring match for the fact 'MO5BXX' found.,anthropic,7,100
conv-022,treatment,True,2245.02,1103.4332000002219,True,"June 13, 1999","Exact substring match for the fact 'June 13, 1999' found.",anthropic,11,100
conv-027,treatment,True,2361.48,989.7814000001122,True,Gitflow with squash merges,Exact substring match for the fact 'Gitflow with squash merges' found.,anthropic,9,100
conv-046,treatment,True,2197.82,1139.9912000000327,True,Haskell,Exact substring match for the fact 'Haskell' found.,anthropic,7,100
conv-030,treatment,True,2154.44,1192.5727000000502,True,3 October 2014,Exact substring match for the fact '3 October 2014' found.,anthropic,11,100
conv-045,treatment,True,2321.28,1035.780100000126,True,Phalixar,Exact substring match for the fact 'Phalixar' found.,anthropic,11,100
conv-087,treatment,True,2179.12,1147.9827999999206,True,1996-04-22,Exact substring match for the fact '1996-04-22' found.,anthropic,11,100
conv-090,treatment,True,2115.06,1216.9322000000589,True,Elara Petrov,Exact substring match for the fact 'Elara Petrov' found.,anthropic,11,100
conv-012,treatment,True,2654.35,762.9834000001888,True,Evren Vasquez,Exact substring match for the fact 'Evren Vasquez' found.,anthropic,7,100
conv-037,treatment,True,2398.34,994.7688999997881,True,rowing intervals,Exact substring match for the fact 'rowing intervals' found.,anthropic,11,100
conv-028,treatment,True,2438.2,973.2094999999908,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,anthropic,7,100
conv-020,treatment,True,2470.62,966.9807999999275,True,Cassiel Achterberg,Exact substring match for the fact 'Cassiel Achterberg' found.,anthropic,11,100
conv-002,treatment,True,2525.87,930.8992999999055,True,chartreuse,Exact substring match for the fact 'chartreuse' found.,anthropic,7,100
conv-025,treatment,True,2487.84,965.856800000216,True,solarpunk,Exact substring match for the fact 'solarpunk' found.,anthropic,11,100
conv-011,treatment,True,2599.32,887.2251999999094,True,Mirren Whitmore,Exact substring match for the fact 'Mirren Whitmore' found.,anthropic,9,100
conv-078,treatment,True,2336.53,1091.833099999842,True,18 December 1984,Exact substring match for the fact '18 December 1984' found.,anthropic,7,100
conv-008,treatment,True,2649.12,855.2168999999985,True,Quorbol,Exact substring match for the fact 'Quorbol' found.,anthropic,9,100
conv-062,treatment,True,2428.17,1035.5974000000515,True,1972-04-02,Exact substring match for the fact '1972-04-02' found.,anthropic,11,100
conv-099,treatment,True,2235.86,1194.6122000001674,True,"March 19, 1998","Exact substring match for the fact 'March 19, 1998' found.",anthropic,7,100
conv-033,treatment,True,2360.83,1143.1121999999832,True,11 November 1979,Exact substring match for the fact '11 November 1979' found.,anthropic,9,100
conv-019,treatment,True,2616.45,928.220100000076,True,Lapce,Exact substring match for the fact 'Lapce' found.,anthropic,11,100
conv-049,treatment,True,2404.49,1120.1727000001356,True,coastal,Exact substring match for the fact 'coastal' found.,anthropic,11,100
conv-091,treatment,True,2337.58,1151.4991000002537,True,28 November 1996,Exact substring match for the fact '28 November 1996' found.,anthropic,9,100
conv-093,treatment,True,2299.35,1213.9027999999184,True,Plexarine,Exact substring match for the fact 'Plexarine' found.,anthropic,7,100
conv-067,treatment,True,2500.75,1056.7361000000055,True,Phalixus,Exact substring match for the fact 'Phalixus' found.,anthropic,11,100
conv-001,treatment,True,2752.36,873.1023999998329,True,Thai,Exact substring match for the fact 'Thai' found.,anthropic,11,100
conv-053,treatment,True,2579.87,1001.8546999999953,True,919-2790,Exact substring match for the fact '919-2790' found.,anthropic,9,100
conv-007,treatment,True,2879.92,769.8920000001108,True,Yuna Delacroix,Exact substring match for the fact 'Yuna Delacroix' found.,anthropic,7,100
conv-098,treatment,True,2548.84,1021.6757000002144,True,"November 27, 2007","Exact substring match for the fact 'November 27, 2007' found.",anthropic,11,100
conv-056,treatment,True,2535.61,1108.7695999998655,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,anthropic,11,100
conv-057,treatment,True,2411.08,1240.9032999997562,True,"January 21, 1966","Exact substring match for the fact 'January 21, 1966' found.",anthropic,11,100
conv-100,treatment,True,2607.27,1000.279900000322,True,Zephyr Hartmann,Exact substring match for the fact 'Zephyr Hartmann' found.,anthropic,7,100
conv-092,treatment,True,2418.8,1214.919700000256,True,Amara Castellano,Exact substring match for the fact 'Amara Castellano' found.,anthropic,7,100
conv-074,treatment,True,2450.37,1206.876700000087,True,Plexarix,Exact substring match for the fact 'Plexarix' found.,anthropic,9,100
conv-013,treatment,True,2813.82,922.042999999881,True,Alaric Osei,Exact substring match for the fact 'Alaric Osei' found.,anthropic,11,100
conv-060,treatment,True,2547.53,1143.1129999999089,True,52,Exact substring match for the fact '52' found.,anthropic,7,100
conv-017,treatment,True,2601.84,1134.0666999997593,False,WNNHJ7,Proxy or provider error occurred during failover.,anthropic,7,100
conv-044,treatment,True,2626.25,1134.8663999999917,True,9XPSEI,Exact substring match for the fact '9XPSEI' found.,anthropic,9,100
conv-058,treatment,True,2509.75,1270.555700000099,True,Stellan Taniguchi,Exact substring match for the fact 'Stellan Taniguchi' found.,anthropic,7,100
conv-016,treatment,True,2945.45,891.4529000000412,True,"May 3, 1994","Exact substring match for the fact 'May 3, 1994' found.",anthropic,9,100
conv-072,treatment,True,2583.76,1220.1991000001562,True,"August 20, 1977","Exact substring match for the fact 'August 20, 1977' found.",anthropic,7,100
conv-063,treatment,True,2758.15,1078.2508999997167,True,Zeltrixil,Exact substring match for the fact 'Zeltrixil' found.,anthropic,9,100
conv-015,treatment,True,2860.18,1071.6959999996475,True,Anouk Okonkwo,Exact substring match for the fact 'Anouk Okonkwo' found.,anthropic,7,100
conv-032,treatment,True,2751.27,1193.0491999998817,True,1979-11-24,Exact substring match for the fact '1979-11-24' found.,anthropic,11,100
conv-041,treatment,True,2901.21,1067.6948000000184,True,383.15,Exact substring match for the fact '383.15' found.,anthropic,9,100
conv-026,treatment,True,3162.43,865.2324000002814,True,214.79,Exact substring match for the fact '214.79' found.,anthropic,7,100
conv-050,treatment,True,3117.49,940.7021000002696,True,Phalixil,Exact substring match for the fact 'Phalixil' found.,anthropic,9,100
conv-051,treatment,True,2897.64,1199.9040000001983,True,"August 26, 2017","Exact substring match for the fact 'August 26, 2017' found.",anthropic,9,100
conv-061,treatment,True,3246.13,865.3941000002242,True,"May 14, 2027","Exact substring match for the fact 'May 14, 2027' found.",anthropic,9,100
conv-097,treatment,True,3076.79,1025.6864999997388,True,Zephyr Volkov,Exact substring match for the fact 'Zephyr Volkov' found.,anthropic,9,100
conv-005,treatment,True,3465.7,752.4129000000512,True,Yuna Kowalski,Exact substring match for the fact 'Yuna Kowalski' found.,anthropic,7,100
conv-040,treatment,True,3363.62,839.3931999999868,True,96,Exact substring match for the fact '96' found.,anthropic,7,100
conv-018,treatment,True,3398.79,840.9631999999956,True,Gothic horror,Exact substring match for the fact 'Gothic horror' found.,anthropic,9,100
conv-031,treatment,True,3252.45,977.1854000000067,True,Caelum Kimathi,Exact substring match for the fact 'Caelum Kimathi' found.,anthropic,11,100
conv-079,treatment,True,3312.77,899.4737999996692,True,Nexiumine,Exact substring match for the fact 'Nexiumine' found.,anthropic,7,100
conv-086,treatment,True,3337.91,872.8836999996129,True,Gorlixix,Exact substring match for the fact 'Gorlixix' found.,anthropic,11,100
conv-023,treatment,True,3447.36,838.9620999997792,True,21 April 2028,Exact substring match for the fact '21 April 2028' found.,anthropic,7,100
conv-080,treatment,True,4650.82,1007.6841999996977,True,Syndexium,Exact substring match for the fact 'Syndexium' found.,anthropic,9,100
conv-036,treatment,True,4872.64,851.8491000000276,True,Isadora Fontaine,Exact substring match for the fact 'Isadora Fontaine' found.,anthropic,9,100
conv-095,treatment,True,4577.32,1096.3425999997162,True,487,Exact substring match for the fact '487' found.,anthropic,9,100
conv-081,treatment,True,4800.36,904.1613000001244,True,145-1058,Exact substring match for the fact '145-1058' found.,anthropic,9,100
conv-034,treatment,True,4845.26,915.3182999999062,True,AZZ81S,Exact substring match for the fact 'AZZ81S' found.,anthropic,11,100
conv-042,treatment,True,4885.86,873.8936999996922,True,83.40,Exact substring match for the fact '83.40' found.,anthropic,11,100
conv-039,treatment,True,4653.08,1212.7977999999075,True,1049,Exact substring match for the fact '1049' found.,anthropic,7,100
conv-035,treatment,True,4926.3,949.381600000007,True,"November 17, 1990","Exact substring match for the fact 'November 17, 1990' found.",anthropic,9,100
conv-101,treatment,True,2225.41,385.7019000001965,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,anthropic,9,100
conv-102,treatment,True,2204.23,384.3347999998582,True,Amara Nyström,Exact substring match for the fact 'Amara Nyström' found.,anthropic,9,100
conv-077,treatment,True,4728.56,1124.7247999999827,True,4433,Exact substring match for the fact '4433' found.,anthropic,9,100
conv-059,treatment,True,4920.77,954.9241000001457,True,Cephlonium,Exact substring match for the fact 'Cephlonium' found.,anthropic,7,100
conv-068,treatment,True,4945.31,928.2319999998153,True,22 July 2031,Exact substring match for the fact '22 July 2031' found.,anthropic,11,100
conv-089,treatment,True,5018.42,965.1041999999197,True,Plexarol,Exact substring match for the fact 'Plexarol' found.,anthropic,9,100
conv-103,treatment,True,3378.44,349.5520000000856,True,oat-milk cortado,Exact substring match for the fact 'oat-milk cortado' found.,anthropic,11,100
conv-105,treatment,True,3382.45,405.8255000000545,True,ship/show/ask,Exact substring match for the fact 'ship/show/ask' found.,anthropic,7,100
conv-145,treatment,True,2978.5,334.9941999996954,True,Calla Okonkwo,Exact substring match for the fact 'Calla Okonkwo' found.,anthropic,9,100
conv-146,treatment,True,2982.86,320.943499999958,True,18 December 1971,Exact substring match for the fact '18 December 1971' found.,anthropic,9,100
conv-147,treatment,True,3137.87,315.32389999986026,True,"November 2, 1968","Exact substring match for the fact 'November 2, 1968' found.",anthropic,9,100
conv-109,treatment,True,3679.99,420.20039999997425,True,2002-06-13,Exact substring match for the fact '2002-06-13' found.,anthropic,9,100
conv-107,treatment,True,3759.63,427.76030000006085,True,Bastian Castellano,Exact substring match for the fact 'Bastian Castellano' found.,anthropic,9,100
conv-106,treatment,True,3778.14,433.4600999999416,True,Bastian Achterberg,Exact substring match for the fact 'Bastian Achterberg' found.,anthropic,9,100
conv-114,treatment,True,3901.86,435.91240000017615,True,Helix,Exact substring match for the fact 'Helix' found.,anthropic,9,100
conv-117,treatment,True,4389.51,423.71310000041376,True,3362,Exact substring match for the fact '3362' found.,anthropic,11,100
conv-113,treatment,True,4415.31,444.3887999999324,True,2021-08-15,Exact substring match for the fact '2021-08-15' found.,anthropic,11,100
conv-118,treatment,True,4499.06,439.466100000217,True,34,Exact substring match for the fact '34' found.,anthropic,9,100
conv-119,treatment,True,4618.0,433.627599999847,True,1989-08-14,Exact substring match for the fact '1989-08-14' found.,anthropic,11,100
conv-133,treatment,True,4884.49,366.5054000001928,True,Idris Mensah,Exact substring match for the fact 'Idris Mensah' found.,anthropic,9,100
conv-115,treatment,True,5105.49,422.05129999993915,True,332.26,Exact substring match for the fact '332.26' found.,anthropic,9,100
conv-134,treatment,True,4924.81,362.54509999978563,True,Elixir,Exact substring match for the fact 'Elixir' found.,anthropic,7,100
conv-132,treatment,True,5010.32,385.0731000000924,True,"December 5, 1992","Exact substring match for the fact 'December 5, 1992' found.",anthropic,7,100
conv-140,treatment,True,5024.84,381.1455000000424,True,Lapce,Exact substring match for the fact 'Lapce' found.,anthropic,11,100
conv-135,treatment,True,5263.33,338.88610000007793,True,Cephlonil,Exact substring match for the fact 'Cephlonil' found.,anthropic,11,100
conv-142,treatment,True,5390.73,388.84809999998106,True,"July 19, 1968","Exact substring match for the fact 'July 19, 1968' found.",anthropic,9,100
conv-108,treatment,True,6284.69,431.84599999990587,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,anthropic,9,100
conv-112,treatment,True,6343.11,427.46019999983855,True,Ronan Ashworth,Exact substring match for the fact 'Ronan Ashworth' found.,anthropic,9,100
conv-149,treatment,True,5922.28,283.24850000012793,True,YUHZ1G,Exact substring match for the fact 'YUHZ1G' found.,anthropic,7,100
conv-144,treatment,True,6049.01,325.9479000000265,True,LQM5K8,Exact substring match for the fact 'LQM5K8' found.,anthropic,7,100
conv-122,treatment,True,6305.27,417.55429999995613,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,anthropic,9,100
conv-111,treatment,True,6430.03,437.92620000020815,True,Amara Mensah,Exact substring match for the fact 'Amara Mensah' found.,anthropic,11,100
conv-126,treatment,True,6345.44,405.5859999999111,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,anthropic,7,100
conv-148,treatment,True,6096.95,276.98980000024403,True,Vesper Murakami,Exact substring match for the fact 'Vesper Murakami' found.,anthropic,11,100
conv-138,treatment,True,6288.89,364.10330000016165,True,coastal,Exact substring match for the fact 'coastal' found.,anthropic,11,100
conv-131,treatment,True,6447.84,380.5193000001018,True,2571,Exact substring match for the fact '2571' found.,anthropic,11,100
conv-104,treatment,True,6712.41,394.02280000022074,True,Gleam,Exact substring match for the fact 'Gleam' found.,anthropic,7,100
conv-125,treatment,True,6509.97,414.76410000002306,True,Thais Nyström,Exact substring match for the fact 'Thais Nyström' found.,anthropic,11,100
conv-124,treatment,True,6535.1,414.6829000001726,True,Trevianum,Exact substring match for the fact 'Trevianum' found.,anthropic,7,100
conv-150,treatment,True,6187.73,287.12060000008205,True,Emacs (Doom),Exact substring match for the fact 'Emacs (Doom)' found.,anthropic,11,100
conv-137,treatment,True,6438.97,341.94240000003356,True,Thais Osei,Exact substring match for the fact 'Thais Osei' found.,anthropic,9,100
conv-110,treatment,True,6911.09,425.6758000001937,True,Rynolos,Exact substring match for the fact 'Rynolos' found.,anthropic,11,100
conv-141,treatment,True,6611.88,369.4318000001849,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,anthropic,11,100
conv-130,treatment,True,6752.47,377.59309999991547,True,Syndexan,Exact substring match for the fact 'Syndexan' found.,anthropic,11,100
conv-009,treatment,True,10192.74,609.7406000003084,True,Cassiel Murakami,Exact substring match for the fact 'Cassiel Murakami' found.,anthropic,9,100
conv-070,treatment,True,9768.18,989.9243000000133,True,cold-brew concentrate,Exact substring match for the fact 'cold-brew concentrate' found.,anthropic,7,100
conv-139,treatment,True,6735.11,373.62050000009276,True,16 July 1968,Exact substring match for the fact '16 July 1968' found.,anthropic,9,100
conv-082,treatment,True,9928.22,914.2230000000036,True,Orla Kimathi,Exact substring match for the fact 'Orla Kimathi' found.,anthropic,9,100
conv-136,treatment,True,6937.44,335.7072999998918,True,Blivionite,Exact substring match for the fact 'Blivionite' found.,anthropic,7,100
conv-127,treatment,True,7107.68,399.1977000001316,True,28 December 2025,Exact substring match for the fact '28 December 2025' found.,anthropic,9,100
conv-128,treatment,True,7655.69,401.6896999997289,True,884-9540,Exact substring match for the fact '884-9540' found.,anthropic,7,100
conv-120,treatment,True,8003.82,428.9262999999628,True,Cephlonyl,Exact substring match for the fact 'Cephlonyl' found.,anthropic,9,100
conv-121,treatment,True,9497.0,412.2762000000221,True,Moxilis,Exact substring match for the fact 'Moxilis' found.,anthropic,11,100
conv-143,treatment,True,9252.38,344.964299999805,True,Torquexol,Exact substring match for the fact 'Torquexol' found.,anthropic,7,100
conv-006,treatment,True,12782.95,637.2904999996354,True,100.22,Exact substring match for the fact '100.22' found.,anthropic,11,100
conv-129,treatment,True,9434.08,388.71920000019054,True,550-2269,Exact substring match for the fact '550-2269' found.,anthropic,7,100
conv-021,treatment,True,13035.78,826.4576999996953,True,Nexiumium,Exact substring match for the fact 'Nexiumium' found.,anthropic,9,100
conv-043,treatment,True,13817.96,1073.3531999997867,True,8935,Exact substring match for the fact '8935' found.,anthropic,11,100
conv-075,treatment,True,13869.05,1081.3467000000564,True,Torquexar,Exact substring match for the fact 'Torquexar' found.,anthropic,9,100
conv-073,treatment,True,14072.21,922.1908000002222,True,133.34,Exact substring match for the fact '133.34' found.,anthropic,9,100
conv-038,treatment,True,14468.3,1022.9245000000446,True,17,Exact substring match for the fact '17' found.,anthropic,9,100
conv-065,treatment,True,14698.05,1119.550200000016,True,1222,Exact substring match for the fact '1222' found.,anthropic,7,100
conv-064,treatment,True,15357.99,958.7163000000783,True,Gleam,Exact substring match for the fact 'Gleam' found.,anthropic,9,100
conv-024,treatment,True,16711.03,819.1725000000879,True,pour-over Ethiopian Yirgacheffe,Exact substring match for the fact 'pour-over Ethiopian Yirgacheffe' found.,anthropic,7,100
conv-004,treatment,True,17132.88,762.9462999999523,True,Zeltrixite,Exact substring match for the fact 'Zeltrixite' found.,anthropic,7,100
conv-055,treatment,True,17267.58,1051.9572999998636,True,Stellan Petrov,Exact substring match for the fact 'Stellan Petrov' found.,anthropic,11,100
conv-010,treatment,True,17706.3,713.7062999998416,True,Ethiopian,Exact substring match for the fact 'Ethiopian' found.,anthropic,9,100
conv-094,treatment,True,17417.21,919.7663999999131,True,Vietnamese egg coffee,Exact substring match for the fact 'Vietnamese egg coffee' found.,anthropic,7,100
conv-083,treatment,True,17257.32,1121.4914999997563,True,Isadora Mbeki,Exact substring match for the fact 'Isadora Mbeki' found.,anthropic,9,100
conv-066,treatment,True,17556.01,881.6594000002333,True,Plexaros,Exact substring match for the fact 'Plexaros' found.,anthropic,9,100
conv-076,treatment,True,17319.32,1114.9132999999601,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,anthropic,7,100
conv-014,treatment,True,17785.72,753.4266999999454,True,442.84,Exact substring match for the fact '442.84' found.,anthropic,11,100
conv-069,treatment,True,17362.77,1133.9908000001742,True,Bastian Mbeki,Exact substring match for the fact 'Bastian Mbeki' found.,anthropic,9,100
conv-029,treatment,True,17525.7,1091.1706999997077,True,"January 28, 1979","Exact substring match for the fact 'January 28, 1979' found.",anthropic,9,100
conv-085,treatment,True,17607.56,1074.4827999996342,True,18 October 1983,Exact substring match for the fact '18 October 1983' found.,anthropic,11,100
conv-047,treatment,True,18705.81,910.3074000003471,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,anthropic,11,100
conv-071,treatment,True,20299.35,1056.6053000000065,True,568-6180,Exact substring match for the fact '568-6180' found.,anthropic,7,100
conv-123,treatment,True,18478.52,393.90500000002066,True,Orvaneyl,Exact substring match for the fact 'Orvaneyl' found.,anthropic,7,100
