conversation_id,system,failed_over,latency_ms,queue_wait_ms,preserved,expected_fact,reasoning,provider,turn_count,concurrency
conv-121,baseline,True,1177.46,70471.33759999894,False,Moxilis,"The assistant failed to recall the specific fact 'Moxilis' from the conversation. Instead, it stated that it doesn't have access to previous conversations and offered to help brainstorm, which indicates it did not preserve the expected fact.",openai,11,100
conv-125,baseline,True,1537.17,70708.22860000368,False,Thais Nyström,"The assistant failed to recall the specific fact 'Thais Nyström' as the new CEO of HelixCorp. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,11,100
conv-126,baseline,True,2030.61,71584.18689999396,False,cyberpunk,"The assistant failed to recall the specific fact that the user only reads the 'cyberpunk' genre. Instead, it stated that it doesn't have access to previous conversations and asked the user to provide the information again. This indicates that the expected fact was not preserved in the response.",openai,7,100
conv-127,baseline,True,1182.05,71022.27569999684,False,28 December 2025,"The assistant failed to recall the specific date '28 December 2025' mentioned earlier in the conversation. Instead, it apologized and stated it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,9,100
conv-124,baseline,True,1347.76,70384.85259999709,False,Trevianum,"The assistant failed to recall the specific fact 'Trevianum' from the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,7,100
conv-123,baseline,True,2797.23,70420.42230000165,False,Orvaneyl,"The assistant failed to recall the specific fact 'Orvaneyl' as the codename for the new protocol. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,7,100
conv-122,baseline,True,1078.95,70606.18550000353,False,cyberpunk,"The assistant failed to recall the specific fact that the user only reads the 'cyberpunk' genre. Instead, it stated that it doesn't have access to previous conversations and asked the user to provide the information again. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-128,baseline,True,1153.59,72088.54820000296,False,884-9540,The assistant explicitly states that it does not have access to previous messages and asks the user to provide the flight number again. This indicates that the assistant did not recall the specific fact (884-9540) from earlier in the conversation.,openai,7,100
conv-118,baseline,True,1270.34,70204.4281000008,False,34,"The assistant failed to recall the specific flight number '34' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous messages, which indicates it did not preserve the expected fact.",openai,9,100
conv-130,baseline,True,1256.67,72071.69239999597,False,Syndexan,"The assistant failed to recall the specific fact 'Syndexan' as the name of the fictional drug from the screenplay. Instead, it stated that it doesn't have access to the screenplay and did not provide the expected fact.",openai,11,100
conv-129,baseline,True,1167.23,71262.0026000068,False,550-2269,"The assistant did not recall or provide the expected employee ID '550-2269'. Instead, it stated that it doesn't have access to personal data and suggested checking with HR or official documents. This indicates that the specific fact was not preserved in the response.",openai,7,100
conv-134,baseline,True,1152.72,69474.0069999953,False,Elixir,"The assistant failed to recall the specific fact that the user's favorite programming language is Elixir. Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,7,100
conv-132,baseline,True,1355.13,70795.14609999378,False,"December 5, 1992","The assistant failed to recall the specific date 'December 5, 1992' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,7,100
conv-137,baseline,True,1219.25,71363.80729999847,False,Thais Osei,"The assistant failed to recall the specific fact 'Thais Osei' as the name of the user's childhood best friend, which was mentioned earlier in the conversation. Instead, the assistant provided a generic response about not having access to personal information.",openai,9,100
conv-131,baseline,True,1165.33,71182.58920000134,False,2571,"The assistant explicitly states that it does not have access to previous conversations or specific data shared, and thus does not recall the expected fact '2571'. It asks the user to provide the information again, indicating it cannot retrieve or remember the fact from earlier in the conversation.",openai,11,100
conv-135,baseline,True,1347.61,70010.52409999537,False,Cephlonil,"The assistant explicitly states that it does not have access to previous conversations or specific details about the user's world-building project. Therefore, it does not recall or mention the expected fact 'Cephlonil' as the name of the magical mineral.",openai,11,100
conv-136,baseline,True,1063.76,70857.36690000068,False,Blivionite,"The assistant failed to recall the specific fact 'Blivionite' as the name of the fictional drug from the screenplay. Instead, it stated that it doesn't have access to the screenplay details and did not provide the expected fact.",openai,7,100
conv-138,baseline,True,1097.57,71595.67210000195,False,coastal,"The assistant failed to recall the specific fact that the user always chooses coastal vacation destinations. Instead, it stated that it doesn't have access to previous statements, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-139,baseline,True,1307.39,72581.63600000438,False,16 July 1968,"The assistant failed to recall the specific lease renewal date of 16 July 1968 mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,9,100
conv-133,baseline,True,7753.58,69649.7494999972,False,Idris Mensah,"The assistant failed to recall the specific fact 'Idris Mensah' as the new CEO of HelixCorp. Instead, it stated that it doesn't have access to previous conversations, which indicates it did not preserve the expected fact.",openai,9,100
conv-140,baseline,True,1330.88,72110.69089999498,False,Lapce,The assistant explicitly states that it cannot recall the text editor mentioned earlier in the conversation. It does not provide the expected fact 'Lapce' and instead asks the user to provide the information again.,openai,11,100
conv-145,baseline,True,1318.18,70821.95690000139,False,Calla Okonkwo,"The assistant failed to recall the specific fact 'Calla Okonkwo' as the new CEO of HelixCorp. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,9,100
conv-142,baseline,True,1362.5,72054.41710000305,False,"July 19, 1968","The assistant failed to recall the specific date 'July 19, 1968' mentioned earlier in the conversation. Instead, it stated that it doesn't have access to previous conversations and asked for more information. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-143,baseline,True,1197.47,72265.29309999666,False,Torquexol,"The assistant failed to recall the specific fact 'Torquexol' as the name of the magical mineral. Instead, it stated that it doesn't have access to previous conversations and asked for more context, indicating it did not preserve the expected fact.",openai,7,100
conv-141,baseline,True,1041.96,72423.88759999677,False,zone-2 cycling,"The assistant failed to recall the specific fact 'zone-2 cycling' as the user's favorite workout. Instead, it stated that it doesn't have access to previous conversations, which means it did not preserve the expected fact.",openai,11,100
conv-147,baseline,True,2369.32,70922.98639999877,False,"November 2, 1968","The assistant failed to recall the specific date 'November 2, 1968' that was mentioned earlier in the conversation. Instead, it asked for additional information to calculate the expiration date, indicating it did not preserve the expected fact.",openai,9,100
conv-148,baseline,True,1744.86,71126.45890000455,False,Vesper Murakami,"The assistant failed to recall the specific fact 'Vesper Murakami' as the landlord's name. Instead, it stated that it doesn't have access to personal information and suggested checking the lease agreement. This indicates that the expected fact was not preserved in the response.",openai,11,100
conv-146,baseline,True,1437.27,70893.61759999373,False,18 December 1971,"The assistant failed to recall the specific date '18 December 1971' that was mentioned earlier in the conversation. Instead, it stated that it doesn't have any information about the warranty details and asked for additional information to calculate the expiration date. This indicates that the expected fact was not preserved in the response.",openai,9,100
conv-149,baseline,True,1242.17,71943.47060000063,False,YUHZ1G,"The assistant failed to recall the specific tracking ID 'YUHZ1G' that was shared earlier in the conversation. Instead, it stated that it doesn't have access to previous interactions, which means it did not preserve the expected fact.",openai,7,100
conv-150,baseline,True,1300.12,71318.66040000011,False,Emacs (Doom),"The assistant failed to recall the specific fact that the user always uses Emacs (Doom). Instead, it stated that it doesn't have access to previous conversations, which means it did not incorporate the expected fact into its response.",openai,11,100
conv-144,baseline,True,1064.18,71926.54920000618,False,LQM5K8,The assistant explicitly states that it does not have access to previous conversations and asks the user to provide the number of units needed. This indicates that the assistant did not recall the specific fact 'LQM5K8' from earlier in the conversation.,openai,7,100
conv-010,treatment,True,3836.04,907.3020999950613,True,Ethiopian,Exact substring match for the fact 'Ethiopian' found.,openai,9,100
conv-009,treatment,True,3841.4,981.0497999981394,True,Cassiel Murakami,Exact substring match for the fact 'Cassiel Murakami' found.,openai,9,100
conv-008,treatment,True,861.02,4823.675299998566,True,Quorbol,Exact substring match for the fact 'Quorbol' found.,openai,9,100
conv-005,treatment,True,1029.8,4747.649900000647,True,Yuna Kowalski,Exact substring match for the fact 'Yuna Kowalski' found.,openai,7,100
conv-004,treatment,True,898.58,5692.139200001331,True,Zeltrixite,Exact substring match for the fact 'Zeltrixite' found.,openai,7,100
conv-011,treatment,True,845.71,5774.883599996937,True,Mirren Whitmore,Exact substring match for the fact 'Mirren Whitmore' found.,openai,9,100
conv-012,treatment,True,876.32,6626.5912000047465,True,Evren Vasquez,Exact substring match for the fact 'Evren Vasquez' found.,openai,7,100
conv-001,treatment,True,988.42,6593.456300006115,True,Thai,Exact substring match for the fact 'Thai' found.,openai,11,100
conv-014,treatment,True,957.9,7499.21090000259,True,442.84,Exact substring match for the fact '442.84' found.,openai,11,100
conv-002,treatment,True,1003.07,7598.114099999955,True,chartreuse,Exact substring match for the fact 'chartreuse' found.,openai,7,100
conv-007,treatment,True,1010.95,8465.285599999199,True,Yuna Delacroix,Exact substring match for the fact 'Yuna Delacroix' found.,openai,7,100
conv-017,treatment,True,1521.94,8581.243199993509,True,WNNHJ7,Exact substring match for the fact 'WNNHJ7' found.,openai,7,100
conv-013,treatment,True,1003.71,9474.348399996372,True,Alaric Osei,Exact substring match for the fact 'Alaric Osei' found.,openai,11,100
conv-006,treatment,True,1172.65,10110.756199996535,True,100.22,Exact substring match for the fact '100.22' found.,openai,11,100
conv-016,treatment,True,821.47,10478.118199995924,True,"May 3, 1994","Exact substring match for the fact 'May 3, 1994' found.",openai,9,100
conv-003,treatment,True,863.02,11309.995599997597,True,Moxilar,Exact substring match for the fact 'Moxilar' found.,openai,9,100
conv-019,treatment,True,1693.48,11278.923099993244,True,Lapce,Exact substring match for the fact 'Lapce' found.,openai,11,100
conv-020,treatment,True,972.12,12165.83029999892,True,Cassiel Achterberg,Exact substring match for the fact 'Cassiel Achterberg' found.,openai,11,100
conv-021,treatment,True,991.38,12972.745500002411,True,Nexiumium,Exact substring match for the fact 'Nexiumium' found.,openai,9,100
conv-022,treatment,True,1126.57,13137.328799996241,True,"June 13, 1999","Exact substring match for the fact 'June 13, 1999' found.",openai,11,100
conv-024,treatment,True,933.53,13963.267400004288,True,pour-over Ethiopian Yirgacheffe,Exact substring match for the fact 'pour-over Ethiopian Yirgacheffe' found.,openai,7,100
conv-026,treatment,True,1234.07,14899.501799997299,True,214.79,Exact substring match for the fact '214.79' found.,openai,7,100
conv-027,treatment,True,920.57,15491.537000003744,True,Gitflow with squash merges,Exact substring match for the fact 'Gitflow with squash merges' found.,openai,9,100
conv-029,treatment,True,818.75,16410.75639999908,True,"January 28, 1979","Exact substring match for the fact 'January 28, 1979' found.",openai,9,100
conv-028,treatment,True,957.66,17234.34510000519,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,7,100
conv-018,treatment,True,1148.28,17316.648299996246,True,Gothic horror,Exact substring match for the fact 'Gothic horror' found.,openai,9,100
conv-025,treatment,True,983.97,18195.415899995394,True,solarpunk,Exact substring match for the fact 'solarpunk' found.,openai,11,100
conv-015,treatment,True,807.52,18469.441199997458,True,Anouk Okonkwo,Exact substring match for the fact 'Anouk Okonkwo' found.,openai,7,100
conv-031,treatment,True,808.47,19169.691899998666,True,Caelum Kimathi,Exact substring match for the fact 'Caelum Kimathi' found.,openai,11,100
conv-035,treatment,True,987.07,19259.454299996964,True,"November 17, 1990","Exact substring match for the fact 'November 17, 1990' found.",openai,9,100
conv-033,treatment,True,896.78,19979.88669999453,True,11 November 1979,Exact substring match for the fact '11 November 1979' found.,openai,9,100
conv-034,treatment,True,1558.01,20245.532200002996,True,AZZ81S,Exact substring match for the fact 'AZZ81S' found.,openai,11,100
conv-037,treatment,True,1092.9,20874.10719999353,True,rowing intervals,Exact substring match for the fact 'rowing intervals' found.,openai,11,100
conv-040,treatment,True,879.67,21978.36489999671,True,96,Exact substring match for the fact '96' found.,openai,7,100
conv-036,treatment,True,919.08,22851.496900002196,True,Isadora Fontaine,Exact substring match for the fact 'Isadora Fontaine' found.,openai,9,100
conv-038,treatment,True,881.82,23772.4249999979,True,17,Exact substring match for the fact '17' found.,openai,9,100
conv-041,treatment,True,934.36,23845.47440000389,True,383.15,Exact substring match for the fact '383.15' found.,openai,9,100
conv-045,treatment,True,1881.1,24651.325699995657,True,Phalixar,Exact substring match for the fact 'Phalixar' found.,openai,11,100
conv-044,treatment,True,1018.54,25817.615199998756,True,9XPSEI,Exact substring match for the fact '9XPSEI' found.,openai,9,100
conv-047,treatment,True,918.67,26647.239299999477,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,openai,11,100
conv-042,treatment,True,895.08,26836.36299999694,True,83.40,Exact substring match for the fact '83.40' found.,openai,11,100
conv-050,treatment,True,857.9,27567.98799999794,True,Phalixil,Exact substring match for the fact 'Phalixil' found.,openai,9,100
conv-052,treatment,True,1145.44,27730.28889999865,True,MO5BXX,Exact substring match for the fact 'MO5BXX' found.,openai,7,100
conv-048,treatment,True,1114.11,28427.13149999552,True,Tova Kowalski,Exact substring match for the fact 'Tova Kowalski' found.,openai,11,100
conv-049,treatment,True,987.03,28877.39410000018,True,coastal,Exact substring match for the fact 'coastal' found.,openai,11,100
conv-051,treatment,True,1142.23,29543.77900000456,True,"August 26, 2017","Exact substring match for the fact 'August 26, 2017' found.",openai,9,100
conv-046,treatment,True,1372.01,29870.339000000105,True,Haskell,Exact substring match for the fact 'Haskell' found.,openai,7,100
conv-053,treatment,True,908.37,30687.123499997248,True,919-2790,Exact substring match for the fact '919-2790' found.,openai,9,100
conv-057,treatment,True,1055.15,31237.827700002665,True,"January 21, 1966","Exact substring match for the fact 'January 21, 1966' found.",openai,11,100
conv-054,treatment,True,1070.64,31598.395899998563,True,8886,Exact substring match for the fact '8886' found.,openai,9,100
conv-061,treatment,True,934.26,32289.405299999995,True,"May 14, 2027","Exact substring match for the fact 'May 14, 2027' found.",openai,9,100
conv-060,treatment,True,870.62,33228.059299997454,True,52,Exact substring match for the fact '52' found.,openai,7,100
conv-056,treatment,True,1266.53,33906.891799998324,True,Plexarase,Exact substring match for the fact 'Plexarase' found.,openai,11,100
conv-055,treatment,True,1070.83,34114.367400001924,True,Stellan Petrov,Exact substring match for the fact 'Stellan Petrov' found.,openai,11,100
conv-064,treatment,True,885.47,35176.799499998364,True,Gleam,Exact substring match for the fact 'Gleam' found.,openai,9,100
conv-058,treatment,True,973.04,35173.72450000115,True,Stellan Taniguchi,Exact substring match for the fact 'Stellan Taniguchi' found.,openai,7,100
conv-066,treatment,True,1105.6,36142.766899999384,True,Plexaros,Exact substring match for the fact 'Plexaros' found.,openai,9,100
conv-059,treatment,True,1438.67,36068.21929999888,True,Cephlonium,Exact substring match for the fact 'Cephlonium' found.,openai,7,100
conv-069,treatment,True,1264.34,37248.09210000394,True,Bastian Mbeki,Exact substring match for the fact 'Bastian Mbeki' found.,openai,9,100
conv-070,treatment,True,1076.06,37502.08289999806,True,cold-brew concentrate,Exact substring match for the fact 'cold-brew concentrate' found.,openai,7,100
conv-063,treatment,True,1018.29,38587.42429999982,True,Zeltrixil,Exact substring match for the fact 'Zeltrixil' found.,openai,9,100
conv-071,treatment,True,1318.0,38515.65490000142,True,568-6180,Exact substring match for the fact '568-6180' found.,openai,7,100
conv-072,treatment,True,1805.24,39832.720100000784,True,"August 20, 1977","Exact substring match for the fact 'August 20, 1977' found.",openai,7,100
conv-065,treatment,True,1248.9,40649.74349999698,True,1222,Exact substring match for the fact '1222' found.,openai,7,100
conv-074,treatment,True,899.58,41637.56889999537,True,Plexarix,Exact substring match for the fact 'Plexarix' found.,openai,9,100
conv-073,treatment,True,1031.18,41896.10429999988,True,133.34,Exact substring match for the fact '133.34' found.,openai,9,100
conv-076,treatment,True,897.37,42538.76489999552,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,openai,7,100
conv-075,treatment,True,1153.65,43439.62139999368,True,Torquexar,Exact substring match for the fact 'Torquexar' found.,openai,9,100
conv-077,treatment,True,2069.99,42925.123799996036,True,4433,Exact substring match for the fact '4433' found.,openai,9,100
conv-079,treatment,True,864.92,44996.58970000017,True,Nexiumine,Exact substring match for the fact 'Nexiumine' found.,openai,7,100
conv-080,treatment,True,1348.2,44592.16849999975,True,Syndexium,Exact substring match for the fact 'Syndexium' found.,openai,9,100
conv-081,treatment,True,848.22,45863.91400000124,True,145-1058,Exact substring match for the fact '145-1058' found.,openai,9,100
conv-085,treatment,True,1166.67,46940.43929999914,True,18 October 1983,Exact substring match for the fact '18 October 1983' found.,openai,11,100
conv-067,treatment,True,932.91,47948.54019999501,True,Phalixus,Exact substring match for the fact 'Phalixus' found.,openai,11,100
conv-087,treatment,True,1222.04,46710.01669999588,True,1996-04-22,"The assistant correctly recalled the project deadline as April 22, 1996, which matches the expected fact of 1996-04-22. The date is accurately preserved, even though the format is slightly different.",openai,11,100
conv-086,treatment,True,1071.19,48869.54620000563,True,Gorlixix,Exact substring match for the fact 'Gorlixix' found.,openai,11,100
conv-082,treatment,True,1000.29,49034.053100000114,True,Orla Kimathi,Exact substring match for the fact 'Orla Kimathi' found.,openai,9,100
conv-088,treatment,True,963.32,50037.418199996704,True,Orvaneis,Exact substring match for the fact 'Orvaneis' found.,openai,9,100
conv-083,treatment,True,983.68,50079.42510000185,True,Isadora Mbeki,Exact substring match for the fact 'Isadora Mbeki' found.,openai,9,100
conv-090,treatment,True,1099.21,50919.38789999435,True,Elara Petrov,Exact substring match for the fact 'Elara Petrov' found.,openai,11,100
conv-091,treatment,True,1353.12,51015.910000001655,True,28 November 1996,Exact substring match for the fact '28 November 1996' found.,openai,9,100
conv-093,treatment,True,1043.73,52005.0911999982,True,Plexarine,Exact substring match for the fact 'Plexarine' found.,openai,7,100
conv-095,treatment,True,1061.47,52363.88859999771,True,487,Exact substring match for the fact '487' found.,openai,9,100
conv-096,treatment,True,1029.76,53047.82669999748,True,Nexiumax,Exact substring match for the fact 'Nexiumax' found.,openai,11,100
conv-092,treatment,True,1165.34,53433.28090000388,True,Amara Castellano,Exact substring match for the fact 'Amara Castellano' found.,openai,7,100
conv-097,treatment,True,1131.24,54077.284599998784,True,Zephyr Volkov,Exact substring match for the fact 'Zephyr Volkov' found.,openai,9,100
conv-098,treatment,True,873.5,54595.37659999629,True,"November 27, 2007","Exact substring match for the fact 'November 27, 2007' found.",openai,11,100
conv-094,treatment,True,977.29,55213.569300004376,True,Vietnamese egg coffee,Exact substring match for the fact 'Vietnamese egg coffee' found.,openai,7,100
conv-089,treatment,True,1359.58,55476.744500000044,True,Plexarol,Exact substring match for the fact 'Plexarol' found.,openai,9,100
conv-100,treatment,True,939.34,56188.73780000003,True,Zephyr Hartmann,Exact substring match for the fact 'Zephyr Hartmann' found.,openai,7,100
conv-099,treatment,True,936.77,56832.30080000092,True,"March 19, 1998","Exact substring match for the fact 'March 19, 1998' found.",openai,7,100
conv-101,treatment,True,895.11,52459.02609999523,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,openai,9,100
conv-102,treatment,True,1079.08,53017.15819999979,True,Amara Nyström,Exact substring match for the fact 'Amara Nyström' found.,openai,9,100
conv-103,treatment,True,1177.3,52412.47400000003,True,oat-milk cortado,Exact substring match for the fact 'oat-milk cortado' found.,openai,11,100
conv-104,treatment,True,1030.18,53145.73530000209,True,Gleam,Exact substring match for the fact 'Gleam' found.,openai,7,100
conv-105,treatment,True,1236.22,52801.70350000003,True,ship/show/ask,Exact substring match for the fact 'ship/show/ask' found.,openai,7,100
conv-106,treatment,True,1174.45,53331.85079999974,True,Bastian Achterberg,Exact substring match for the fact 'Bastian Achterberg' found.,openai,9,100
conv-107,treatment,True,1220.46,53123.036100002086,True,Bastian Castellano,Exact substring match for the fact 'Bastian Castellano' found.,openai,9,100
conv-108,treatment,True,1020.69,53553.21540000051,True,literary fiction,Exact substring match for the fact 'literary fiction' found.,openai,9,100
conv-062,treatment,True,1235.42,32664.435300005585,True,1972-04-02,"The assistant correctly recalled the lease renewal date as April 2, 1972, which matches the expected fact of 1972-04-02. The date is accurately preserved, even though the format is slightly different (month-day-year vs. year-month-day).",openai,11,100
conv-110,treatment,True,1240.3,53556.02929999934,True,Rynolos,Exact substring match for the fact 'Rynolos' found.,openai,11,100
conv-111,treatment,True,1156.66,53409.04630000351,True,Amara Mensah,Exact substring match for the fact 'Amara Mensah' found.,openai,11,100
conv-112,treatment,True,1086.8,53287.4035000032,True,Ronan Ashworth,Exact substring match for the fact 'Ronan Ashworth' found.,openai,9,100
conv-039,treatment,True,1040.91,21807.214299998745,True,1049,"The assistant correctly recalled the expected fact by stating the quarterly budget as 1,049 thousand dollars, which matches the expected fact of 1049. The assistant's response is accurate and incorporates the specific detail from earlier in the conversation.",openai,7,100
conv-114,treatment,True,1172.32,53202.0048000028,True,Helix,Exact substring match for the fact 'Helix' found.,openai,9,100
conv-115,treatment,True,1165.86,53788.72390000567,True,332.26,Exact substring match for the fact '332.26' found.,openai,9,100
conv-116,treatment,True,997.25,53488.65580000018,True,Georgian,Exact substring match for the fact 'Georgian' found.,openai,7,100
conv-117,treatment,True,1155.09,53282.91170000032,True,3362,Exact substring match for the fact '3362' found.,openai,11,100
conv-068,treatment,True,1044.15,39607.394399996054,True,22 July 2031,"The assistant correctly recalled and stated the expected fact that the anniversary is on July 22, 2031. The date matches exactly with the expected fact provided.",openai,11,100
conv-120,treatment,True,899.11,54060.479900005084,True,Cephlonyl,Exact substring match for the fact 'Cephlonyl' found.,openai,9,100
conv-118,treatment,True,3290.03,53514.81240000078,True,34,Exact substring match for the fact '34' found.,openai,9,100
conv-121,treatment,True,1014.43,54326.23370000073,True,Moxilis,Exact substring match for the fact 'Moxilis' found.,openai,11,100
conv-122,treatment,True,1190.01,54455.952399998096,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,9,100
conv-123,treatment,True,1152.85,54105.771400003905,True,Orvaneyl,Exact substring match for the fact 'Orvaneyl' found.,openai,7,100
conv-124,treatment,True,988.45,54718.971699997215,True,Trevianum,Exact substring match for the fact 'Trevianum' found.,openai,7,100
conv-125,treatment,True,1274.91,54162.04930000103,True,Thais Nyström,Exact substring match for the fact 'Thais Nyström' found.,openai,11,100
conv-126,treatment,True,1001.76,54815.13429999824,True,cyberpunk,Exact substring match for the fact 'cyberpunk' found.,openai,7,100
conv-078,treatment,True,918.41,48116.594600002136,True,18 December 1984,"The assistant correctly recalled and stated the specific date 'December 18, 1984' as the anniversary date, which matches the Expected Fact. Therefore, the fact was preserved.",openai,7,100
conv-128,treatment,True,1142.08,54675.44409999899,True,884-9540,Exact substring match for the fact '884-9540' found.,openai,7,100
conv-129,treatment,True,1194.09,54440.78880000321,True,550-2269,Exact substring match for the fact '550-2269' found.,openai,7,100
conv-130,treatment,True,976.54,55001.958299999045,True,Syndexan,Exact substring match for the fact 'Syndexan' found.,openai,11,100
conv-023,treatment,True,1224.66,14265.20960000184,True,21 April 2028,"The assistant correctly recalled the specific date 'April 21, 2028' for the surgery, which matches the Expected Fact '21 April 2028'. The format is slightly different but the information is accurate.",openai,7,100
conv-132,treatment,True,989.01,54989.57239999914,True,"December 5, 1992","Exact substring match for the fact 'December 5, 1992' found.",openai,7,100
conv-133,treatment,True,1048.26,55295.57440000238,True,Idris Mensah,Exact substring match for the fact 'Idris Mensah' found.,openai,9,100
conv-134,treatment,True,990.22,54435.87100000118,True,Elixir,Exact substring match for the fact 'Elixir' found.,openai,7,100
conv-135,treatment,True,918.42,55252.18450000281,True,Cephlonil,Exact substring match for the fact 'Cephlonil' found.,openai,11,100
conv-043,treatment,True,1036.58,24777.031599995054,True,8935,"The assistant correctly recalled the specific fact '8935' from earlier in the conversation, even though it added 'thousand dollars' to provide context. The core numerical fact was preserved accurately.",openai,11,100
conv-030,treatment,True,1173.67,16131.70049999839,True,3 October 2014,"The assistant correctly recalls and incorporates the expected fact that the passport expires on October 3, 2014. The response is accurate and directly answers the probe question using the specific date provided earlier in the conversation.",openai,11,100
conv-136,treatment,True,974.56,54382.03180000221,True,Blivionite,Exact substring match for the fact 'Blivionite' found.,openai,7,100
conv-138,treatment,True,905.46,54436.838700001266,True,coastal,Exact substring match for the fact 'coastal' found.,openai,11,100
conv-137,treatment,True,1062.23,55280.788300001856,True,Thais Osei,Exact substring match for the fact 'Thais Osei' found.,openai,9,100
conv-084,treatment,True,1001.94,45939.893699995184,True,1984-02-03,"The assistant correctly recalled the specific fact that the sister's birthday is on February 3, 1984, which matches the Expected Fact of 1984-02-03. The date is accurately preserved in the response.",openai,11,100
conv-139,treatment,True,883.07,55273.70610000421,True,16 July 1968,Exact substring match for the fact '16 July 1968' found.,openai,9,100
conv-140,treatment,True,889.65,54548.92500000013,True,Lapce,Exact substring match for the fact 'Lapce' found.,openai,11,100
conv-141,treatment,True,1070.53,55216.53870000315,True,zone-2 cycling,Exact substring match for the fact 'zone-2 cycling' found.,openai,11,100
conv-142,treatment,True,1080.88,54277.587099998964,True,"July 19, 1968","Exact substring match for the fact 'July 19, 1968' found.",openai,9,100
conv-143,treatment,True,854.95,54538.45349999839,True,Torquexol,Exact substring match for the fact 'Torquexol' found.,openai,7,100
conv-144,treatment,True,1080.83,54337.614799994175,True,LQM5K8,Exact substring match for the fact 'LQM5K8' found.,openai,7,100
conv-145,treatment,True,1029.23,54356.70930000206,True,Calla Okonkwo,Exact substring match for the fact 'Calla Okonkwo' found.,openai,9,100
conv-146,treatment,True,913.69,54525.98720000364,True,18 December 1971,Exact substring match for the fact '18 December 1971' found.,openai,9,100
conv-148,treatment,True,963.84,54290.06830000106,True,Vesper Murakami,Exact substring match for the fact 'Vesper Murakami' found.,openai,11,100
conv-149,treatment,True,991.2,54602.467799999824,True,YUHZ1G,Exact substring match for the fact 'YUHZ1G' found.,openai,7,100
conv-150,treatment,True,997.84,55257.01889999982,True,Emacs (Doom),Exact substring match for the fact 'Emacs (Doom)' found.,openai,11,100
conv-147,treatment,True,7161.66,54525.9798999957,True,"November 2, 1968","Exact substring match for the fact 'November 2, 1968' found.",openai,9,100
conv-032,treatment,True,982.32,22863.34079999786,True,1979-11-24,"The assistant correctly recalled the date 'November 24, 1979' as the date the historical event occurred, which matches the Expected Fact '1979-11-24'. The format is slightly different but the information is accurate.",openai,11,100
conv-109,treatment,True,1030.62,53400.1708999981,True,2002-06-13,"The assistant correctly recalled the date 'June 13, 2002' as the start date of the job, which matches the expected fact '2002-06-13'. The format is slightly different, but the information is accurate.",openai,9,100
conv-119,treatment,True,912.53,53445.568900003826,True,1989-08-14,"The assistant correctly recalled the date 'August 14, 1989' as the start date of the conference, which matches the Expected Fact '1989-08-14'. The format is slightly different, but the information is accurate and complete.",openai,11,100
conv-113,treatment,True,1046.93,53561.81530000001,True,2021-08-15,"The assistant correctly recalled the specific date 'August 15, 2021' as the expiration date of the warranty, which matches the Expected Fact '2021-08-15'. The format is slightly different but the information is accurate.",openai,11,100
conv-127,treatment,True,946.04,54475.58209999515,True,28 December 2025,"The assistant correctly recalled and stated the expected fact that the anniversary is on December 28, 2025. The date is accurately mentioned, matching the expected fact.",openai,9,100
conv-131,treatment,True,1364.87,54826.26839999772,True,2571,"The assistant correctly recalled the expected fact '2571' and incorporated it into the response as '2,571 thousand dollars,' which is a valid interpretation of the number in the context of a budget figure. The critical detail was preserved.",openai,11,100
